Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.83           38.78                  0.98% , 0.91         1705.98 , 998.00          152.88 , 183.00            1903.35 , 1851.00       738.1
   2.87           31.83                  0.90% , 1.11         1566.72 , 998.00          186.48 , 183.00            1797.95 , 1851.00       572.2
   2.87           37.24                  0.93% , 0.80         1618.94 , 998.00          134.40 , 183.00            1797.87 , 1851.00      669.54
   2.88           35.34                  0.92% , 0.90         1601.54 , 998.00          151.20 , 183.00            1797.67 , 1851.00      635.34
   2.89           33.44                  0.91% , 1.00         1584.13 , 998.00          168.00 , 183.00            1797.47 , 1851.00      601.13
   2.89           40.55                  0.99% , 0.81         1723.39 , 998.00          136.08 , 183.00            1904.55 , 1851.00      772.31
    2.9           35.61                  0.96% , 1.12         1671.17 , 998.00          188.16 , 183.00            1904.63 , 1851.00      678.33
   2.91           36.87                  0.97% , 1.02         1688.58 , 998.00          171.36 , 183.00            1904.83 , 1851.00      702.22
   2.92           38.66                  0.98% , 0.92         1705.98 , 998.00          154.56 , 183.00            1905.03 , 1851.00      736.42
   2.96           31.76                  0.90% , 1.10         1566.72 , 998.00          184.80 , 183.00            1796.27 , 1851.00      570.52
   2.97           35.47                  0.92% , 0.89         1601.54 , 998.00          149.52 , 183.00            1795.99 , 1851.00      637.02
   2.98           33.57                  0.91% , 0.99         1584.13 , 998.00          166.32 , 183.00            1795.79 , 1851.00      602.81
   2.98           40.43                  0.99% , 0.82         1723.39 , 998.00          137.76 , 183.00            1906.23 , 1851.00      770.63
   2.99           35.67                  0.96% , 1.13         1671.17 , 998.00          189.84 , 183.00            1906.31 , 1851.00      680.01
    3.0           36.74                  0.97% , 1.03         1688.58 , 998.00          173.04 , 183.00            1906.51 , 1851.00      700.54
   3.01           38.53                  0.98% , 0.93         1705.98 , 998.00          156.24 , 183.00            1906.71 , 1851.00      734.74
   3.05            31.7                  0.90% , 1.09         1566.72 , 998.00          183.12 , 183.00            1794.59 , 1851.00      568.84
   3.06           31.67                  0.89% , 1.19         1549.31 , 998.00          199.92 , 183.00            1794.39 , 1851.00      568.23
   3.06            35.6                  0.92% , 0.88         1601.54 , 998.00          147.84 , 183.00            1794.31 , 1851.00       638.7
   3.07           33.69                  0.91% , 0.98         1584.13 , 998.00          164.64 , 183.00            1794.11 , 1851.00      604.49
   3.07            40.3                  0.99% , 0.83         1723.39 , 998.00          139.44 , 183.00            1907.91 , 1851.00      768.95
   3.08           35.73                  0.96% , 1.14         1671.17 , 998.00          191.52 , 183.00            1907.99 , 1851.00      681.69
   3.09           36.62                  0.97% , 1.04         1688.58 , 998.00          174.72 , 183.00            1908.19 , 1851.00      698.86
    3.1           38.41                  0.98% , 0.94         1705.98 , 998.00          157.92 , 183.00            1908.39 , 1851.00      733.06
   3.14           31.81                  0.90% , 1.08         1566.72 , 998.00          181.44 , 183.00            1792.91 , 1851.00      570.28
   3.15            31.6                  0.89% , 1.18         1549.31 , 998.00          198.24 , 183.00            1792.71 , 1851.00      566.55
   3.15           35.72                  0.92% , 0.87         1601.54 , 998.00          146.16 , 183.00            1792.63 , 1851.00      640.38
   3.16           33.82                  0.91% , 0.97         1584.13 , 998.00          162.96 , 183.00            1792.43 , 1851.00      606.17
   3.17           35.78                  0.96% , 1.15         1671.17 , 998.00          193.20 , 183.00            1909.67 , 1851.00      683.37
   3.17           40.18                  0.99% , 0.84         1723.39 , 998.00          141.12 , 183.00            1909.59 , 1851.00      767.27
   3.18            36.5                  0.97% , 1.05         1688.58 , 998.00          176.40 , 183.00            1909.87 , 1851.00      697.18
   3.19           38.29                  0.98% , 0.95         1705.98 , 998.00          159.60 , 183.00            1910.07 , 1851.00      731.38
   3.23           31.93                  0.90% , 1.07         1566.72 , 998.00          179.76 , 183.00            1791.23 , 1851.00      571.96
   3.24           31.54                  0.89% , 1.17         1549.31 , 998.00          196.56 , 183.00            1791.03 , 1851.00      564.87
   3.24           35.85                  0.92% , 0.86         1601.54 , 998.00          144.48 , 183.00            1790.95 , 1851.00      642.06
   3.26           33.94                  0.91% , 0.96         1584.13 , 998.00          161.28 , 183.00            1790.75 , 1851.00      607.85
   3.26           35.84                  0.96% , 1.16         1671.17 , 998.00          194.88 , 183.00            1911.35 , 1851.00      685.05
   3.26           40.06                  0.99% , 0.85         1723.39 , 998.00          142.80 , 183.00            1911.27 , 1851.00      765.59
   3.27           36.38                  0.97% , 1.06         1688.58 , 998.00          178.08 , 183.00            1911.55 , 1851.00       695.5
   3.28           38.17                  0.98% , 0.96         1705.98 , 998.00          161.28 , 183.00            1911.75 , 1851.00       729.7
   3.32           32.06                  0.90% , 1.06         1566.72 , 998.00          178.08 , 183.00            1789.55 , 1851.00      573.64
   3.33           31.47                  0.89% , 1.16         1549.31 , 998.00          194.88 , 183.00            1789.35 , 1851.00      563.19
   3.34           35.98                  0.92% , 0.85         1601.54 , 998.00          142.80 , 183.00            1789.27 , 1851.00      643.74
   3.35           34.07                  0.91% , 0.95         1584.13 , 998.00          159.60 , 183.00            1789.07 , 1851.00      609.53
   3.35            35.9                  0.96% , 1.17         1671.17 , 998.00          196.56 , 183.00            1913.03 , 1851.00      686.73
   3.35           39.93                  0.99% , 0.86         1723.39 , 998.00          144.48 , 183.00            1912.95 , 1851.00      763.91
   3.36           36.26                  0.97% , 1.07         1688.58 , 998.00          179.76 , 183.00            1913.23 , 1851.00      693.82
   3.37           38.05                  0.98% , 0.97         1705.98 , 998.00          162.96 , 183.00            1913.43 , 1851.00      728.02
   3.41           32.18                  0.90% , 1.05         1566.72 , 998.00          176.40 , 183.00            1787.87 , 1851.00      575.32
   3.42           31.41                  0.89% , 1.15         1549.31 , 998.00          193.20 , 183.00            1787.67 , 1851.00      561.51
   3.43           36.11                  0.92% , 0.84         1601.54 , 998.00          141.12 , 183.00            1787.59 , 1851.00      645.42
   3.44            34.2                  0.91% , 0.94         1584.13 , 998.00          157.92 , 183.00            1787.39 , 1851.00      611.21
   3.44           35.95                  0.96% , 1.18         1671.17 , 998.00          198.24 , 183.00            1914.71 , 1851.00      688.41
   3.44           39.81                  0.99% , 0.87         1723.39 , 998.00          146.16 , 183.00            1914.63 , 1851.00      762.23
   3.45           36.14                  0.97% , 1.08         1688.58 , 998.00          181.44 , 183.00            1914.91 , 1851.00      692.14
   3.46           37.93                  0.98% , 0.98         1705.98 , 998.00          164.64 , 183.00            1915.11 , 1851.00      726.34
    3.5            32.3                  0.90% , 1.04         1566.72 , 998.00          174.72 , 183.00            1786.19 , 1851.00       577.0
   3.51           31.35                  0.89% , 1.14         1549.31 , 998.00          191.52 , 183.00            1785.99 , 1851.00      559.83
   3.52           36.23                  0.92% , 0.83         1601.54 , 998.00          139.44 , 183.00            1785.91 , 1851.00       647.1
   3.53           34.32                  0.91% , 0.93         1584.13 , 998.00          156.24 , 183.00            1785.71 , 1851.00      612.89
   3.53           36.01                  0.96% , 1.19         1671.17 , 998.00          199.92 , 183.00            1916.39 , 1851.00      690.09
   3.53           39.69                  0.99% , 0.88         1723.39 , 998.00          147.84 , 183.00            1916.31 , 1851.00      760.55
   3.54           36.04                  0.97% , 1.09         1688.58 , 998.00          183.12 , 183.00            1916.59 , 1851.00       690.7
   3.55           37.81                  0.98% , 0.99         1705.98 , 998.00          166.32 , 183.00            1916.79 , 1851.00      724.66
   3.59           32.43                  0.90% , 1.03         1566.72 , 998.00          173.04 , 183.00            1784.51 , 1851.00      578.68
    3.6           31.28                  0.89% , 1.13         1549.31 , 998.00          189.84 , 183.00            1784.31 , 1851.00      558.15
   3.61           36.36                  0.92% , 0.82         1601.54 , 998.00          137.76 , 183.00            1784.23 , 1851.00      648.78
   3.62           34.45                  0.91% , 0.92         1584.13 , 998.00          154.56 , 183.00            1784.03 , 1851.00      614.57
   3.62           39.57                  0.99% , 0.89         1723.39 , 998.00          149.52 , 183.00            1917.99 , 1851.00      758.87
