Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   8.77             8.9                  1.02% , 1.16          443.90 , 438.00          779.52 , 672.00            1274.82 , 1172.00      113.42
   8.78            8.66                  0.84% , 0.97          365.57 , 438.00          651.84 , 672.00            1069.14 , 1172.00       92.59
   8.78             8.9                  1.19% , 1.05          517.89 , 438.00          705.60 , 672.00            1274.90 , 1172.00      113.49
   8.81             8.7                  0.87% , 0.95          378.62 , 438.00          638.40 , 672.00            1068.70 , 1172.00       92.98
   8.81           10.05                  0.99% , 1.18          430.85 , 438.00          792.96 , 672.00            1275.26 , 1172.00      128.11
   8.81           11.43                  1.04% , 0.84          452.61 , 438.00          564.48 , 672.00            1068.78 , 1172.00      122.13
   8.82            8.93                  1.16% , 1.07          504.83 , 438.00          719.04 , 672.00            1275.34 , 1172.00      113.87
   8.84           13.91                  1.07% , 0.82          465.66 , 438.00          551.04 , 672.00            1068.34 , 1172.00      148.62
   8.85            8.74                  0.90% , 0.93          391.68 , 438.00          624.96 , 672.00            1068.26 , 1172.00       93.36
   8.86            8.96                  1.13% , 1.09          491.78 , 438.00          732.48 , 672.00            1275.78 , 1172.00      114.26
   8.88            16.4                  1.10% , 0.80          478.72 , 438.00          537.60 , 672.00            1067.90 , 1172.00      175.12
   8.89            8.78                  0.93% , 0.91          404.74 , 438.00          611.52 , 672.00            1067.82 , 1172.00       93.74
   8.89            8.98                  1.10% , 1.11          478.72 , 438.00          745.92 , 672.00            1276.22 , 1172.00      114.64
   8.93            8.82                  0.96% , 0.89          417.79 , 438.00          598.08 , 672.00            1067.38 , 1172.00       94.13
   8.93            9.01                  1.07% , 1.13          465.66 , 438.00          759.36 , 672.00            1276.66 , 1172.00      115.02
   8.96            8.86                  0.99% , 0.87          430.85 , 438.00          584.64 , 672.00            1066.94 , 1172.00       94.51
   8.97            8.86                  0.82% , 0.98          356.86 , 438.00          658.56 , 672.00            1066.86 , 1172.00       94.58
   8.97            9.04                  1.04% , 1.15          452.61 , 438.00          772.80 , 672.00            1277.10 , 1172.00      115.41
    9.0           10.01                  1.02% , 0.85          443.90 , 438.00          571.20 , 672.00            1066.50 , 1172.00       106.7
   9.01             8.9                  0.85% , 0.96          369.92 , 438.00          645.12 , 672.00            1066.42 , 1172.00       94.96
   9.01            9.06                  1.01% , 1.17          439.55 , 438.00          786.24 , 672.00            1277.54 , 1172.00      115.79
   9.01            9.07                  1.18% , 1.06          513.54 , 438.00          712.32 , 672.00            1277.62 , 1172.00      115.86
   9.04            9.02                  0.94% , 0.90          409.09 , 438.00          604.80 , 672.00            1066.10 , 1172.00       96.11
   9.04           10.89                  0.98% , 1.19          426.50 , 438.00          799.68 , 672.00            1277.98 , 1172.00      139.18
   9.04           12.49                  1.05% , 0.83          456.96 , 438.00          557.76 , 672.00            1066.06 , 1172.00       133.2
   9.05            8.94                  0.88% , 0.94          382.98 , 438.00          631.68 , 672.00            1065.98 , 1172.00       95.34
   9.05             9.1                  1.15% , 1.08          500.48 , 438.00          725.76 , 672.00            1278.06 , 1172.00      116.24
   9.07            9.06                  0.97% , 0.88          422.14 , 438.00          591.36 , 672.00            1065.66 , 1172.00        96.5
   9.08            9.06                  0.80% , 0.99          348.16 , 438.00          665.28 , 672.00            1065.58 , 1172.00       96.56
   9.08            8.98                  0.91% , 0.92          396.03 , 438.00          618.24 , 672.00            1065.54 , 1172.00       95.73
   9.08           14.99                  1.08% , 0.81          470.02 , 438.00          544.32 , 672.00            1065.62 , 1172.00       159.7
   9.09            9.12                  1.12% , 1.10          487.42 , 438.00          739.20 , 672.00            1278.50 , 1172.00      116.62
   9.11            9.09                  1.00% , 0.86          435.20 , 438.00          577.92 , 672.00            1065.22 , 1172.00       96.88
   9.12             9.1                  0.83% , 0.97          361.22 , 438.00          651.84 , 672.00            1065.14 , 1172.00       96.94
   9.12            9.15                  1.09% , 1.12          474.37 , 438.00          752.64 , 672.00            1278.94 , 1172.00      117.01
   9.15           11.06                  1.03% , 0.84          448.26 , 438.00          564.48 , 672.00            1064.78 , 1172.00      117.78
   9.16            9.14                  0.86% , 0.95          374.27 , 438.00          638.40 , 672.00            1064.70 , 1172.00       97.33
   9.16            9.18                  1.06% , 1.14          461.31 , 438.00          766.08 , 672.00            1279.38 , 1172.00      117.39
   9.19            9.18                  0.89% , 0.93          387.33 , 438.00          624.96 , 672.00            1064.26 , 1172.00       97.71
   9.19           13.56                  1.06% , 0.82          461.31 , 438.00          551.04 , 672.00            1064.34 , 1172.00      144.27
    9.2             9.2                  1.03% , 1.16          448.26 , 438.00          779.52 , 672.00            1279.82 , 1172.00      117.78
   9.22           16.05                  1.09% , 0.80          474.37 , 438.00          537.60 , 672.00            1063.90 , 1172.00      170.77
   9.23            9.22                  0.92% , 0.91          400.38 , 438.00          611.52 , 672.00            1063.82 , 1172.00        98.1
   9.24            9.67                  1.00% , 1.18          435.20 , 438.00          792.96 , 672.00            1280.26 , 1172.00      123.76
   9.24            9.23                  1.17% , 1.07          509.18 , 438.00          719.04 , 672.00            1280.34 , 1172.00      118.22
   9.27            9.26                  0.95% , 0.89          413.44 , 438.00          598.08 , 672.00            1063.38 , 1172.00       98.48
   9.27            9.32                  1.08% , 1.13          470.02 , 438.00          759.36 , 672.00            1280.66 , 1172.00      119.38
   9.28            9.26                  1.14% , 1.09          496.13 , 438.00          732.48 , 672.00            1280.78 , 1172.00      118.61
   9.31            9.31                  0.81% , 0.98          352.51 , 438.00          658.56 , 672.00            1062.86 , 1172.00       98.93
   9.31             9.3                  0.98% , 0.87          426.50 , 438.00          584.64 , 672.00            1062.94 , 1172.00       98.86
   9.31            9.35                  1.05% , 1.15          456.96 , 438.00          772.80 , 672.00            1281.10 , 1172.00      119.76
   9.32            9.29                  1.11% , 1.11          483.07 , 438.00          745.92 , 672.00            1281.22 , 1172.00      118.99
   9.34            9.63                  1.01% , 0.85          439.55 , 438.00          571.20 , 672.00            1062.50 , 1172.00      102.35
   9.35            9.35                  0.84% , 0.96          365.57 , 438.00          645.12 , 672.00            1062.42 , 1172.00       99.31
   9.35            9.37                  1.02% , 1.17          443.90 , 438.00          786.24 , 672.00            1281.54 , 1172.00      120.14
   9.35            9.38                  1.19% , 1.06          517.89 , 438.00          712.32 , 672.00            1281.62 , 1172.00      120.21
   9.38           10.52                  0.99% , 1.19          430.85 , 438.00          799.68 , 672.00            1281.98 , 1172.00      134.83
   9.38           12.13                  1.04% , 0.83          452.61 , 438.00          557.76 , 672.00            1062.06 , 1172.00      128.85
   9.39            9.39                  0.87% , 0.94          378.62 , 438.00          631.68 , 672.00            1061.98 , 1172.00        99.7
   9.39            9.41                  1.16% , 1.08          504.83 , 438.00          725.76 , 672.00            1282.06 , 1172.00      120.59
   9.42            9.43                  0.90% , 0.92          391.68 , 438.00          618.24 , 672.00            1061.54 , 1172.00      100.08
   9.42           14.63                  1.07% , 0.81          465.66 , 438.00          544.32 , 672.00            1061.62 , 1172.00      155.34
   9.43            9.43                  1.13% , 1.10          491.78 , 438.00          739.20 , 672.00            1282.50 , 1172.00      120.98
