Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    2.4            3.99                  0.95% , 0.88        1653.76 , 1638.00          591.36 , 667.00            2290.61 , 2237.00        91.4
   2.41            3.62                  0.90% , 1.01        1566.72 , 1638.00          678.72 , 667.00            2290.97 , 2237.00        83.0
   2.43           11.23                  0.85% , 1.14        1479.68 , 1638.00          766.08 , 667.00            2291.33 , 2237.00       257.4
   2.44            10.0                  0.83% , 1.03        1444.86 , 1638.00          692.16 , 667.00            2182.41 , 2237.00       218.3
   2.46            7.71                  0.88% , 0.90        1531.90 , 1638.00          604.80 , 667.00            2182.05 , 2237.00       168.3
   2.46            6.97                  0.97% , 0.83        1688.58 , 1638.00          557.76 , 667.00            2292.01 , 2237.00      159.82
   2.47            7.77                  0.86% , 0.95        1497.09 , 1638.00          638.40 , 667.00            2181.65 , 2237.00      169.51
   2.48            2.55                  0.92% , 0.96        1601.54 , 1638.00          645.12 , 667.00            2292.37 , 2237.00       58.34
   2.49            8.24                  0.87% , 1.09        1514.50 , 1638.00          732.48 , 667.00            2292.73 , 2237.00      188.98
   2.49            7.79                  0.91% , 0.82        1584.13 , 1638.00          551.04 , 667.00            2181.29 , 2237.00      169.83
    2.5           13.15                  0.81% , 1.08        1410.05 , 1638.00          725.76 , 667.00            2181.01 , 2237.00      286.71
   2.54            8.29                  0.84% , 1.00        1462.27 , 1638.00          672.00 , 667.00            2180.25 , 2237.00      180.73
   2.54            2.49                  0.94% , 0.91        1636.35 , 1638.00          611.52 , 667.00            2293.77 , 2237.00       57.13
   2.55            7.85                  0.89% , 0.87        1549.31 , 1638.00          584.64 , 667.00            2179.89 , 2237.00      171.05
   2.55            5.26                  0.89% , 1.04        1549.31 , 1638.00          698.88 , 667.00            2294.13 , 2237.00      120.57
   2.57           12.86                  0.84% , 1.17        1462.27 , 1638.00          786.24 , 667.00            2294.49 , 2237.00      294.97
    2.6           11.43                  0.82% , 1.05        1427.46 , 1638.00          705.60 , 667.00            2178.85 , 2237.00      249.14
    2.6            5.33                  0.96% , 0.86        1671.17 , 1638.00          577.92 , 667.00            2295.17 , 2237.00      122.25
   2.62            7.91                  0.87% , 0.92        1514.50 , 1638.00          618.24 , 667.00            2178.49 , 2237.00      172.26
   2.62            2.42                  0.91% , 0.99        1584.13 , 1638.00          665.28 , 667.00            2295.53 , 2237.00       55.59
   2.62            8.31                  0.98% , 0.81        1705.98 , 1638.00          544.32 , 667.00            2295.57 , 2237.00      190.66
   2.63            9.87                  0.86% , 1.12        1497.09 , 1638.00          752.64 , 667.00            2295.89 , 2237.00      226.55
   2.63            2.37                  0.93% , 0.94        1618.94 , 1638.00          631.68 , 667.00            2295.93 , 2237.00       54.38
   2.65            6.89                  0.88% , 1.07        1531.90 , 1638.00          719.04 , 667.00            2296.29 , 2237.00      158.14
   2.66           14.58                  0.80% , 1.10        1392.64 , 1638.00          739.20 , 667.00            2177.45 , 2237.00      317.56
   2.68            7.97                  0.85% , 0.97        1479.68 , 1638.00          651.84 , 667.00            2177.09 , 2237.00      173.48
   2.69            7.98                  0.90% , 0.84        1566.72 , 1638.00          564.48 , 667.00            2176.73 , 2237.00       173.8
    2.7            3.69                  0.95% , 0.89        1653.76 , 1638.00          598.08 , 667.00            2297.33 , 2237.00       84.68
   2.71             3.9                  0.90% , 1.02        1566.72 , 1638.00          685.44 , 667.00            2297.69 , 2237.00       89.72
   2.73           11.49                  0.85% , 1.15        1479.68 , 1638.00          772.80 , 667.00            2298.05 , 2237.00      264.12
   2.74            9.72                  0.83% , 1.02        1444.86 , 1638.00          685.44 , 667.00            2175.69 , 2237.00      211.58
   2.76            8.05                  0.88% , 0.89        1531.90 , 1638.00          598.08 , 667.00            2175.33 , 2237.00      175.02
   2.76            6.66                  0.97% , 0.84        1688.58 , 1638.00          564.48 , 667.00            2298.73 , 2237.00       153.1
   2.77             8.1                  0.86% , 0.94        1497.09 , 1638.00          631.68 , 667.00            2174.93 , 2237.00      176.23
   2.78            2.25                  0.92% , 0.97        1601.54 , 1638.00          651.84 , 667.00            2299.09 , 2237.00       51.62
   2.79            8.51                  0.87% , 1.10        1514.50 , 1638.00          739.20 , 667.00            2299.45 , 2237.00       195.7
   2.79            8.12                  0.91% , 0.81        1584.13 , 1638.00          544.32 , 667.00            2174.57 , 2237.00      176.55
    2.8           12.88                  0.81% , 1.07        1410.05 , 1638.00          719.04 , 667.00            2174.29 , 2237.00      279.99
   2.84            8.16                  0.84% , 0.99        1462.27 , 1638.00          665.28 , 667.00            2173.53 , 2237.00      177.45
   2.84            2.19                  0.94% , 0.92        1636.35 , 1638.00          618.24 , 667.00            2300.49 , 2237.00       50.41
   2.85            8.18                  0.89% , 0.86        1549.31 , 1638.00          577.92 , 667.00            2173.17 , 2237.00      177.77
   2.85            5.53                  0.89% , 1.05        1549.31 , 1638.00          705.60 , 667.00            2300.85 , 2237.00      127.29
   2.87           13.11                  0.84% , 1.18        1462.27 , 1638.00          792.96 , 667.00            2301.21 , 2237.00      301.69
    2.9           11.16                  0.82% , 1.04        1427.46 , 1638.00          698.88 , 667.00            2172.13 , 2237.00      242.42
    2.9            5.02                  0.96% , 0.87        1671.17 , 1638.00          584.64 , 667.00            2301.89 , 2237.00      115.53
   2.92            8.24                  0.87% , 0.91        1514.50 , 1638.00          611.52 , 667.00            2171.77 , 2237.00      178.98
   2.92            2.56                  0.91% , 1.00        1584.13 , 1638.00          672.00 , 667.00            2302.25 , 2237.00       58.87
   2.92            7.99                  0.98% , 0.82        1705.98 , 1638.00          551.04 , 667.00            2302.29 , 2237.00      183.94
   2.93           10.13                  0.86% , 1.13        1497.09 , 1638.00          759.36 , 667.00            2302.61 , 2237.00      233.27
   2.93            2.07                  0.93% , 0.95        1618.94 , 1638.00          638.40 , 667.00            2302.65 , 2237.00       47.66
   2.95            7.16                  0.88% , 1.08        1531.90 , 1638.00          725.76 , 667.00            2303.01 , 2237.00      164.86
   2.96           14.32                  0.80% , 1.09        1392.64 , 1638.00          732.48 , 667.00            2170.73 , 2237.00      310.84
   2.98             8.3                  0.85% , 0.96        1479.68 , 1638.00          645.12 , 667.00            2170.37 , 2237.00       180.2
   2.99            8.32                  0.90% , 0.83        1566.72 , 1638.00          557.76 , 667.00            2170.01 , 2237.00      180.52
    3.0            3.38                  0.95% , 0.90        1653.76 , 1638.00          604.80 , 667.00            2304.05 , 2237.00       77.96
   3.01            4.19                  0.90% , 1.03        1566.72 , 1638.00          692.16 , 667.00            2304.41 , 2237.00       96.44
   3.03           11.75                  0.85% , 1.16        1479.68 , 1638.00          779.52 , 667.00            2304.77 , 2237.00      270.84
   3.04            9.44                  0.83% , 1.01        1444.86 , 1638.00          678.72 , 667.00            2168.97 , 2237.00      204.86
   3.06            8.38                  0.88% , 0.88        1531.90 , 1638.00          591.36 , 667.00            2168.61 , 2237.00      181.74
   3.06            6.35                  0.97% , 0.85        1688.58 , 1638.00          571.20 , 667.00            2305.45 , 2237.00      146.38
   3.07            8.44                  0.86% , 0.93        1497.09 , 1638.00          624.96 , 667.00            2168.21 , 2237.00      182.95
   3.08            1.95                  0.92% , 0.98        1601.54 , 1638.00          658.56 , 667.00            2305.81 , 2237.00        44.9
   3.09            8.78                  0.87% , 1.11        1514.50 , 1638.00          745.92 , 667.00            2306.17 , 2237.00      202.42
   3.09            8.45                  0.91% , 0.80        1584.13 , 1638.00          537.60 , 667.00            2167.85 , 2237.00      183.27
    3.1           12.61                  0.81% , 1.06        1410.05 , 1638.00          712.32 , 667.00            2167.57 , 2237.00      273.27
   3.12            9.31                  0.99% , 0.80        1723.39 , 1638.00          537.60 , 667.00            2306.85 , 2237.00      214.79
   3.14             8.5                  0.84% , 0.98        1462.27 , 1638.00          658.56 , 667.00            2166.81 , 2237.00      184.17
   3.14            1.89                  0.94% , 0.93        1636.35 , 1638.00          624.96 , 667.00            2307.21 , 2237.00       43.69
   3.15            8.52                  0.89% , 0.85        1549.31 , 1638.00          571.20 , 667.00            2166.45 , 2237.00      184.49
   3.15            5.81                  0.89% , 1.06        1549.31 , 1638.00          712.32 , 667.00            2307.57 , 2237.00      134.01
   3.17           13.36                  0.84% , 1.19        1462.27 , 1638.00          799.68 , 667.00            2307.93 , 2237.00      308.41
    3.2           10.88                  0.82% , 1.03        1427.46 , 1638.00          692.16 , 667.00            2165.41 , 2237.00       235.7
    3.2            4.71                  0.96% , 0.88        1671.17 , 1638.00          591.36 , 667.00            2308.61 , 2237.00      108.81
