Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   5.92            3.23                  0.96% , 1.05          835.58 , 809.00          176.40 , 184.00            1059.37 , 1126.00       34.18
   5.94            1.73                  0.94% , 1.15          818.18 , 809.00          193.20 , 184.00            1059.17 , 1126.00       18.38
   5.94            9.85                  1.00% , 0.84          870.40 , 809.00          141.12 , 184.00            1059.09 , 1126.00      104.28
   5.94           17.97                  1.14% , 0.91          992.26 , 809.00          152.88 , 184.00            1192.85 , 1126.00      214.38
   5.95           20.84                  1.16% , 0.81         1009.66 , 809.00          136.08 , 184.00            1193.05 , 1126.00      248.58
   5.96           12.79                  1.10% , 1.12          957.44 , 809.00          188.16 , 184.00            1193.13 , 1126.00       152.6
   5.97            1.76                  0.95% , 1.10          826.88 , 809.00          184.80 , 184.00            1058.77 , 1126.00       18.68
   5.98           14.96                  1.12% , 1.02          974.85 , 809.00          171.36 , 184.00            1193.33 , 1126.00      178.49
    6.0            8.24                  0.99% , 0.89          861.70 , 809.00          149.52 , 184.00            1058.49 , 1126.00       87.18
   6.01            5.01                  0.97% , 0.99          844.29 , 809.00          166.32 , 184.00            1058.29 , 1126.00       52.97
   6.01           13.52                  1.11% , 1.07          966.14 , 809.00          179.76 , 184.00            1193.73 , 1126.00      161.38
   6.03           16.38                  1.13% , 0.97          983.55 , 809.00          162.96 , 184.00            1193.93 , 1126.00      195.59
   6.05            6.62                  0.98% , 0.94          852.99 , 809.00          157.92 , 184.00            1057.89 , 1126.00       70.07
   6.05           19.24                  1.15% , 0.87         1000.96 , 809.00          146.16 , 184.00            1194.13 , 1126.00       229.8
   6.06           12.89                  1.09% , 1.18          948.74 , 809.00          198.24 , 184.00            1194.21 , 1126.00      153.98
   6.07            3.39                  0.96% , 1.04          835.58 , 809.00          174.72 , 184.00            1057.69 , 1126.00       35.86
   6.08            1.58                  0.94% , 1.14          818.18 , 809.00          191.52 , 184.00            1057.49 , 1126.00        16.7
   6.09           10.02                  1.00% , 0.83          870.40 , 809.00          139.44 , 184.00            1057.41 , 1126.00      105.96
   6.09           17.81                  1.14% , 0.92          992.26 , 809.00          154.56 , 184.00            1194.53 , 1126.00       212.7
    6.1           20.67                  1.16% , 0.82         1009.66 , 809.00          137.76 , 184.00            1194.73 , 1126.00       246.9
   6.11           12.91                  1.10% , 1.13          957.44 , 809.00          189.84 , 184.00            1194.81 , 1126.00      154.28
   6.12            1.77                  0.95% , 1.09          826.88 , 809.00          183.12 , 184.00            1057.09 , 1126.00       18.76
   6.13            14.8                  1.12% , 1.03          974.85 , 809.00          173.04 , 184.00            1195.01 , 1126.00      176.81
   6.14            1.55                  0.93% , 1.19          809.47 , 809.00          199.92 , 184.00            1056.89 , 1126.00       16.39
   6.14            8.41                  0.99% , 0.88          861.70 , 809.00          147.84 , 184.00            1056.81 , 1126.00       88.86
   6.16            5.17                  0.97% , 0.98          844.29 , 809.00          164.64 , 184.00            1056.61 , 1126.00       54.65
   6.16           13.36                  1.11% , 1.08          966.14 , 809.00          181.44 , 184.00            1195.41 , 1126.00       159.7
   6.18           16.22                  1.13% , 0.98          983.55 , 809.00          164.64 , 184.00            1195.61 , 1126.00      193.91
    6.2            6.79                  0.98% , 0.93          852.99 , 809.00          156.24 , 184.00            1056.21 , 1126.00       71.75
    6.2           19.08                  1.15% , 0.88         1000.96 , 809.00          147.84 , 184.00            1195.81 , 1126.00      228.12
   6.21           13.02                  1.09% , 1.19          948.74 , 809.00          199.92 , 184.00            1195.89 , 1126.00      155.66
   6.22            3.56                  0.96% , 1.03          835.58 , 809.00          173.04 , 184.00            1056.01 , 1126.00       37.54
   6.23            1.42                  0.94% , 1.13          818.18 , 809.00          189.84 , 184.00            1055.81 , 1126.00       15.02
   6.24            10.2                  1.00% , 0.82          870.40 , 809.00          137.76 , 184.00            1055.73 , 1126.00      107.64
   6.24           17.64                  1.14% , 0.93          992.26 , 809.00          156.24 , 184.00            1196.21 , 1126.00      211.02
   6.25            20.5                  1.16% , 0.83         1009.66 , 809.00          139.44 , 184.00            1196.41 , 1126.00      245.22
   6.26           13.03                  1.10% , 1.14          957.44 , 809.00          191.52 , 184.00            1196.49 , 1126.00      155.96
   6.27            1.94                  0.95% , 1.08          826.88 , 809.00          181.44 , 184.00            1055.41 , 1126.00       20.44
   6.28           14.63                  1.12% , 1.04          974.85 , 809.00          174.72 , 184.00            1196.69 , 1126.00      175.13
   6.29            1.39                  0.93% , 1.18          809.47 , 809.00          198.24 , 184.00            1055.21 , 1126.00       14.71
   6.29            8.58                  0.99% , 0.87          861.70 , 809.00          146.16 , 184.00            1055.13 , 1126.00       90.54
   6.31            5.34                  0.97% , 0.97          844.29 , 809.00          162.96 , 184.00            1054.93 , 1126.00       56.33
   6.31            13.2                  1.11% , 1.09          966.14 , 809.00          183.12 , 184.00            1197.09 , 1126.00      158.02
   6.33           16.06                  1.13% , 0.99          983.55 , 809.00          166.32 , 184.00            1197.29 , 1126.00      192.23
   6.35            6.96                  0.98% , 0.92          852.99 , 809.00          154.56 , 184.00            1054.53 , 1126.00       73.43
   6.35           18.91                  1.15% , 0.89         1000.96 , 809.00          149.52 , 184.00            1197.49 , 1126.00      226.44
   6.37            3.72                  0.96% , 1.02          835.58 , 809.00          171.36 , 184.00            1054.33 , 1126.00       39.22
   6.38            1.27                  0.94% , 1.12          818.18 , 809.00          188.16 , 184.00            1054.13 , 1126.00       13.34
   6.38           17.48                  1.14% , 0.94          992.26 , 809.00          157.92 , 184.00            1197.89 , 1126.00      209.34
   6.39           10.37                  1.00% , 0.81          870.40 , 809.00          136.08 , 184.00            1054.05 , 1126.00      109.32
    6.4           20.33                  1.16% , 0.84         1009.66 , 809.00          141.12 , 184.00            1198.09 , 1126.00      243.54
   6.41           13.16                  1.10% , 1.15          957.44 , 809.00          193.20 , 184.00            1198.17 , 1126.00      157.64
   6.42             2.1                  0.95% , 1.07          826.88 , 809.00          179.76 , 184.00            1053.73 , 1126.00       22.12
   6.43           14.47                  1.12% , 1.05          974.85 , 809.00          176.40 , 184.00            1198.37 , 1126.00      173.45
   6.44            1.24                  0.93% , 1.17          809.47 , 809.00          196.56 , 184.00            1053.53 , 1126.00       13.03
   6.44            8.75                  0.99% , 0.86          861.70 , 809.00          144.48 , 184.00            1053.45 , 1126.00       92.22
   6.46            5.51                  0.97% , 0.96          844.29 , 809.00          161.28 , 184.00            1053.25 , 1126.00       58.01
   6.46           13.18                  1.11% , 1.10          966.14 , 809.00          184.80 , 184.00            1198.77 , 1126.00      157.94
   6.48           15.89                  1.13% , 1.00          983.55 , 809.00          168.00 , 184.00            1198.97 , 1126.00      190.55
    6.5            7.13                  0.98% , 0.91          852.99 , 809.00          152.88 , 184.00            1052.85 , 1126.00       75.11
    6.5           18.74                  1.15% , 0.90         1000.96 , 809.00          151.20 , 184.00            1199.17 , 1126.00      224.76
   6.51            3.89                  0.96% , 1.01          835.58 , 809.00          169.68 , 184.00            1052.65 , 1126.00        40.9
   6.53            1.11                  0.94% , 1.11          818.18 , 809.00          186.48 , 184.00            1052.45 , 1126.00       11.66
   6.53           17.31                  1.14% , 0.95          992.26 , 809.00          159.60 , 184.00            1199.57 , 1126.00      207.66
