Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.13            6.47                  0.89% , 1.11          774.66 , 821.00          372.96 , 342.00            1194.95 , 1221.00        77.3
   2.13            2.95                  0.95% , 1.11          826.88 , 821.00          372.96 , 342.00            1246.95 , 1221.00       36.84
   2.15            9.33                  0.87% , 1.16          757.25 , 821.00          389.76 , 342.00            1194.75 , 1221.00      111.51
   2.15            4.98                  1.00% , 0.98          870.40 , 821.00          329.28 , 342.00            1247.27 , 1221.00       62.12
   2.16            8.13                  0.99% , 0.85          861.70 , 821.00          285.60 , 342.00            1194.59 , 1221.00        97.1
   2.17            7.72                  1.02% , 0.93          887.81 , 821.00          312.48 , 342.00            1247.47 , 1221.00       96.33
   2.18            5.27                  0.97% , 0.90          844.29 , 821.00          302.40 , 342.00            1194.39 , 1221.00       62.89
   2.19           14.71                  1.07% , 0.80          931.33 , 821.00          268.80 , 342.00            1247.79 , 1221.00      183.53
    2.2            6.26                  0.92% , 1.19          800.77 , 821.00          399.84 , 342.00            1247.83 , 1221.00       78.07
   2.21            2.04                  0.92% , 1.03          800.77 , 821.00          346.08 , 342.00            1194.07 , 1221.00       24.31
   2.22             4.9                  0.90% , 1.08          783.36 , 821.00          362.88 , 342.00            1193.87 , 1221.00       58.52
   2.22             3.0                  0.97% , 1.06          844.29 , 821.00          356.16 , 342.00            1248.15 , 1221.00       37.45
   2.24            3.47                  0.99% , 1.01          861.70 , 821.00          339.36 , 342.00            1248.35 , 1221.00       43.34
   2.25            9.71                  1.00% , 0.82          870.40 , 821.00          275.52 , 342.00            1193.51 , 1221.00      115.88
   2.27           10.45                  1.04% , 0.88          905.22 , 821.00          295.68 , 342.00            1248.67 , 1221.00      130.54
   2.28             2.4                  0.95% , 0.95          826.88 , 821.00          319.20 , 342.00            1193.19 , 1221.00       28.68
   2.28           13.19                  1.06% , 0.83          922.62 , 821.00          278.88 , 342.00            1248.87 , 1221.00      164.74
   2.29            1.47                  0.93% , 1.00          809.47 , 821.00          336.00 , 342.00            1192.99 , 1221.00       17.53
    2.3            3.51                  0.94% , 1.14          818.18 , 821.00          383.04 , 342.00            1249.03 , 1221.00       43.86
   2.31            3.33                  0.91% , 1.05          792.06 , 821.00          352.80 , 342.00            1192.79 , 1221.00       39.74
   2.31            3.11                  0.96% , 1.09          835.58 , 821.00          366.24 , 342.00            1249.23 , 1221.00       38.82
   2.32            7.77                  0.88% , 1.13          765.95 , 821.00          379.68 , 342.00            1192.67 , 1221.00       92.73
   2.33            3.16                  0.98% , 1.04          852.99 , 821.00          349.44 , 342.00            1249.43 , 1221.00       39.43
   2.34           10.64                  0.86% , 1.18          748.54 , 821.00          396.48 , 342.00            1192.47 , 1221.00      126.94
   2.34            6.21                  1.01% , 0.96          879.10 , 821.00          322.56 , 342.00            1249.55 , 1221.00       77.54
   2.35            6.85                  0.98% , 0.87          852.99 , 821.00          292.32 , 342.00            1192.31 , 1221.00       81.67
   2.35            8.94                  1.03% , 0.91          896.51 , 821.00          305.76 , 342.00            1249.75 , 1221.00      111.75
   2.37            3.98                  0.96% , 0.92          835.58 , 821.00          309.12 , 342.00            1192.11 , 1221.00       47.46
   2.37           11.68                  1.05% , 0.86          913.92 , 821.00          288.96 , 342.00            1249.95 , 1221.00      145.96
   2.38            5.01                  0.93% , 1.17          809.47 , 821.00          393.12 , 342.00            1250.11 , 1221.00       62.65
   2.38            1.59                  0.94% , 0.97          818.18 , 821.00          325.92 , 342.00            1191.91 , 1221.00        18.9
    2.4            3.22                  0.95% , 1.12          826.88 , 821.00          376.32 , 342.00            1250.31 , 1221.00        40.2
   2.41            6.21                  0.89% , 1.10          774.66 , 821.00          369.60 , 342.00            1191.59 , 1221.00       73.94
   2.42            9.08                  0.87% , 1.15          757.25 , 821.00          386.40 , 342.00            1191.39 , 1221.00      108.15
   2.43             4.7                  1.00% , 0.99          870.40 , 821.00          332.64 , 342.00            1250.63 , 1221.00       58.76
   2.44            8.43                  0.99% , 0.84          861.70 , 821.00          282.24 , 342.00            1191.23 , 1221.00      100.46
   2.44            7.43                  1.02% , 0.94          887.81 , 821.00          315.84 , 342.00            1250.83 , 1221.00       92.97
   2.45            5.56                  0.97% , 0.89          844.29 , 821.00          299.04 , 342.00            1191.03 , 1221.00       66.25
   2.47            14.4                  1.07% , 0.81          931.33 , 821.00          272.16 , 342.00            1251.15 , 1221.00      180.17
   2.48            1.76                  0.92% , 1.02          800.77 , 821.00          342.72 , 342.00            1190.71 , 1221.00       20.95
    2.5            4.63                  0.90% , 1.07          783.36 , 821.00          359.52 , 342.00            1190.51 , 1221.00       55.16
    2.5            3.26                  0.97% , 1.07          844.29 , 821.00          359.52 , 342.00            1251.51 , 1221.00       40.81
   2.52            3.31                  0.99% , 1.02          861.70 , 821.00          342.72 , 342.00            1251.71 , 1221.00       41.42
   2.53           10.02                  1.00% , 0.81          870.40 , 821.00          272.16 , 342.00            1190.15 , 1221.00      119.24
   2.54           10.16                  1.04% , 0.89          905.22 , 821.00          299.04 , 342.00            1252.03 , 1221.00      127.18
   2.55            2.69                  0.95% , 0.94          826.88 , 821.00          315.84 , 342.00            1189.83 , 1221.00       32.04
   2.56           12.89                  1.06% , 0.84          922.62 , 821.00          282.24 , 342.00            1252.23 , 1221.00      161.38
   2.57            1.76                  0.93% , 0.99          809.47 , 821.00          332.64 , 342.00            1189.63 , 1221.00       20.89
   2.57            3.77                  0.94% , 1.15          818.18 , 821.00          386.40 , 342.00            1252.39 , 1221.00       47.22
   2.59            3.06                  0.91% , 1.04          792.06 , 821.00          349.44 , 342.00            1189.43 , 1221.00       36.38
   2.59            3.37                  0.96% , 1.10          835.58 , 821.00          369.60 , 342.00            1252.59 , 1221.00       42.18
    2.6            7.51                  0.88% , 1.12          765.95 , 821.00          376.32 , 342.00            1189.31 , 1221.00       89.37
    2.6            3.42                  0.98% , 1.05          852.99 , 821.00          352.80 , 342.00            1252.79 , 1221.00       42.79
   2.61           10.39                  0.86% , 1.17          748.54 , 821.00          393.12 , 342.00            1189.11 , 1221.00      123.58
   2.61            5.92                  1.01% , 0.97          879.10 , 821.00          325.92 , 342.00            1252.91 , 1221.00       74.18
   2.62            7.15                  0.98% , 0.86          852.99 , 821.00          288.96 , 342.00            1188.95 , 1221.00       85.03
   2.63            8.65                  1.03% , 0.92          896.51 , 821.00          309.12 , 342.00            1253.11 , 1221.00      108.39
   2.64            4.28                  0.96% , 0.91          835.58 , 821.00          305.76 , 342.00            1188.75 , 1221.00       50.82
   2.65           11.38                  1.05% , 0.87          913.92 , 821.00          292.32 , 342.00            1253.31 , 1221.00       142.6
   2.66            5.27                  0.93% , 1.18          809.47 , 821.00          396.48 , 342.00            1253.47 , 1221.00       66.01
   2.66            1.87                  0.94% , 0.96          818.18 , 821.00          322.56 , 342.00            1188.55 , 1221.00       22.26
   2.68            5.94                  0.89% , 1.09          774.66 , 821.00          366.24 , 342.00            1188.23 , 1221.00       70.58
   2.68            3.47                  0.95% , 1.13          826.88 , 821.00          379.68 , 342.00            1253.67 , 1221.00       43.56
    2.7            8.82                  0.87% , 1.14          757.25 , 821.00          383.04 , 342.00            1188.03 , 1221.00      104.79
    2.7            4.42                  1.00% , 1.00          870.40 , 821.00          336.00 , 342.00            1253.99 , 1221.00        55.4
   2.71            8.74                  0.99% , 0.83          861.70 , 821.00          278.88 , 342.00            1187.87 , 1221.00      103.82
   2.72            7.14                  1.02% , 0.95          887.81 , 821.00          319.20 , 342.00            1254.19 , 1221.00       89.61
   2.73            5.86                  0.97% , 0.88          844.29 , 821.00          295.68 , 342.00            1187.67 , 1221.00       69.61
   2.74           14.09                  1.07% , 0.82          931.33 , 821.00          275.52 , 342.00            1254.51 , 1221.00      176.81
   2.76            1.93                  0.92% , 1.01          800.77 , 821.00          339.36 , 342.00            1187.35 , 1221.00       22.87
   2.77            4.36                  0.90% , 1.06          783.36 , 821.00          356.16 , 342.00            1187.15 , 1221.00        51.8
