Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   4.91             7.3                  1.09% , 1.13          474.37 , 425.00          189.84 , 187.00              715.47 , 682.00       52.21
   4.93            2.23                  0.96% , 1.07          417.79 , 425.00          179.76 , 187.00              648.39 , 682.00       14.45
   4.93            2.33                  0.97% , 1.04          422.14 , 425.00          174.72 , 187.00              648.35 , 682.00       15.14
   4.93           12.59                  1.14% , 1.00          496.13 , 425.00          168.00 , 187.00              715.63 , 682.00       90.13
   4.94           11.28                  1.13% , 1.03          491.78 , 425.00          173.04 , 187.00              715.67 , 682.00       80.74
   4.96            5.27                  0.92% , 1.17          400.38 , 425.00          196.56 , 187.00              648.19 , 682.00       34.18
   4.96           17.37                  1.18% , 0.90          513.54 , 425.00          151.20 , 187.00              715.83 , 682.00      124.34
   4.97           10.82                  1.04% , 0.86          452.61 , 425.00          144.48 , 187.00              648.11 , 682.00       70.13
   4.99            4.09                  0.99% , 0.99          430.85 , 425.00          166.32 , 187.00              647.95 , 682.00       26.53
    5.0            5.54                  1.00% , 0.96          435.20 , 425.00          161.28 , 187.00              647.91 , 682.00       35.92
    5.0            7.57                  1.10% , 1.11          478.72 , 425.00          186.48 , 187.00              716.11 , 682.00       54.24
    5.0            8.89                  1.11% , 1.08          483.07 , 425.00          181.44 , 187.00              716.07 , 682.00       63.63
   5.02            2.38                  0.95% , 1.09          413.44 , 425.00          183.12 , 187.00              647.75 , 682.00       15.44
   5.03           13.66                  1.15% , 0.98          500.48 , 425.00          164.64 , 187.00              716.27 , 682.00       97.84
   5.05           18.43                  1.19% , 0.88          517.89 , 425.00          147.84 , 187.00              716.47 , 682.00      132.05
   5.06            8.19                  1.02% , 0.91          443.90 , 425.00          152.88 , 187.00              647.51 , 682.00       53.02
   5.06            9.64                  1.03% , 0.88          448.26 , 425.00          147.84 , 187.00              647.47 , 682.00       62.42
   5.07            7.48                  1.07% , 1.19          465.66 , 425.00          199.92 , 187.00              716.55 , 682.00       53.58
   5.09            2.91                  0.98% , 1.01          426.50 , 425.00          169.68 , 187.00              647.31 , 682.00       18.82
   5.09            9.95                  1.12% , 1.06          487.42 , 425.00          178.08 , 187.00              716.71 , 682.00       71.34
   5.11            3.83                  0.93% , 1.14          404.74 , 425.00          191.52 , 187.00              647.15 , 682.00       24.78
   5.11           16.03                  1.17% , 0.93          509.18 , 425.00          156.24 , 187.00              716.87 , 682.00      114.94
   5.12            2.54                  0.94% , 1.11          409.09 , 425.00          186.48 , 187.00              647.11 , 682.00       16.43
   5.12           12.29                  1.05% , 0.83          456.96 , 425.00          139.44 , 187.00              647.07 , 682.00       79.52
   5.12           14.72                  1.16% , 0.96          504.83 , 425.00          161.28 , 187.00              716.91 , 682.00      105.55
   5.13           13.74                  1.06% , 0.80          461.31 , 425.00          134.40 , 187.00              647.03 , 682.00       88.91
   5.15             7.0                  1.01% , 0.93          439.55 , 425.00          156.24 , 187.00              646.87 , 682.00       45.31
   5.15            7.51                  1.09% , 1.14          474.37 , 425.00          191.52 , 187.00              717.15 , 682.00       53.89
   5.16            7.61                  1.08% , 1.17          470.02 , 425.00          196.56 , 187.00              717.19 , 682.00       54.58
   5.17            2.49                  0.96% , 1.06          417.79 , 425.00          178.08 , 187.00              646.71 , 682.00       16.13
   5.18             2.6                  0.97% , 1.03          422.14 , 425.00          173.04 , 187.00              646.67 , 682.00       16.82
   5.18           11.02                  1.13% , 1.04          491.78 , 425.00          174.72 , 187.00              717.35 , 682.00       79.06
   5.18           12.33                  1.14% , 1.01          496.13 , 425.00          169.68 , 187.00              717.31 , 682.00       88.45
    5.2            6.48                  0.91% , 1.19          396.03 , 425.00          199.92 , 187.00              646.55 , 682.00       41.89
    5.2            5.03                  0.92% , 1.16          400.38 , 425.00          194.88 , 187.00              646.51 , 682.00        32.5
   5.21           17.09                  1.18% , 0.91          513.54 , 425.00          152.88 , 187.00              717.51 , 682.00      122.66
   5.22           11.11                  1.04% , 0.85          452.61 , 425.00          142.80 , 187.00              646.43 , 682.00       71.81
   5.24            4.36                  0.99% , 0.98          430.85 , 425.00          164.64 , 187.00              646.27 , 682.00       28.21
   5.24            5.82                  1.00% , 0.95          435.20 , 425.00          159.60 , 187.00              646.23 , 682.00        37.6
   5.24            8.63                  1.11% , 1.09          483.07 , 425.00          183.12 , 187.00              717.75 , 682.00       61.95
   5.25            7.65                  1.10% , 1.12          478.72 , 425.00          188.16 , 187.00              717.79 , 682.00       54.88
   5.27            2.65                  0.95% , 1.08          413.44 , 425.00          181.44 , 187.00              646.07 , 682.00       17.12
   5.27           13.39                  1.15% , 0.99          500.48 , 425.00          166.32 , 187.00              717.95 , 682.00       96.16
    5.3            8.47                  1.02% , 0.90          443.90 , 425.00          151.20 , 187.00              645.83 , 682.00        54.7
    5.3           18.15                  1.19% , 0.89          517.89 , 425.00          149.52 , 187.00              718.15 , 682.00      130.37
   5.31            9.93                  1.03% , 0.87          448.26 , 425.00          146.16 , 187.00              645.79 , 682.00        64.1
   5.33            3.17                  0.98% , 1.00          426.50 , 425.00          168.00 , 187.00              645.63 , 682.00        20.5
   5.34             9.7                  1.12% , 1.07          487.42 , 425.00          179.76 , 187.00              718.39 , 682.00       69.66
   5.36            3.58                  0.93% , 1.13          404.74 , 425.00          189.84 , 187.00              645.47 , 682.00        23.1
   5.36            2.81                  0.94% , 1.10          409.09 , 425.00          184.80 , 187.00              645.43 , 682.00       18.11
   5.36           15.76                  1.17% , 0.94          509.18 , 425.00          157.92 , 187.00              718.55 , 682.00      113.26
   5.37           12.58                  1.05% , 0.82          456.96 , 425.00          137.76 , 187.00              645.39 , 682.00        81.2
   5.37           14.45                  1.16% , 0.97          504.83 , 425.00          162.96 , 187.00              718.59 , 682.00      103.87
    5.4            7.28                  1.01% , 0.92          439.55 , 425.00          154.56 , 187.00              645.19 , 682.00       46.99
