Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  13.74           13.04                  1.16% , 1.07         1009.66 , 833.00          719.04 , 664.00            1776.63 , 1562.00       231.7
   13.8           13.08                  1.13% , 1.11          983.55 , 833.00          745.92 , 664.00            1777.51 , 1562.00      232.47
  13.81           14.75                  0.82% , 0.87          713.73 , 833.00          584.64 , 664.00            1346.23 , 1562.00      198.63
  13.85           13.12                  1.10% , 1.15          957.44 , 833.00          772.80 , 664.00            1778.39 , 1562.00      233.24
  13.87           14.82                  0.85% , 0.83          739.84 , 833.00          557.76 , 664.00            1345.35 , 1562.00       199.4
  13.89           13.14                  1.17% , 1.06         1018.37 , 833.00          712.32 , 664.00            1778.91 , 1562.00      233.69
  13.91           13.15                  1.07% , 1.19          931.33 , 833.00          799.68 , 664.00            1779.27 , 1562.00      234.01
  13.94           13.17                  1.14% , 1.10          992.26 , 833.00          739.20 , 664.00            1779.79 , 1562.00      234.46
  13.95           14.98                  0.84% , 0.84          731.14 , 833.00          564.48 , 664.00            1344.07 , 1562.00      201.38
  13.96           14.93                  0.81% , 0.88          705.02 , 833.00          591.36 , 664.00            1343.95 , 1562.00      200.62
  13.99           13.25                  1.08% , 1.18          940.03 , 833.00          792.96 , 664.00            1780.55 , 1562.00      235.99
   14.0           13.21                  1.11% , 1.14          966.14 , 833.00          766.08 , 664.00            1780.67 , 1562.00      235.22
  14.01           15.05                  0.87% , 0.80          757.25 , 833.00          537.60 , 664.00            1343.19 , 1562.00      202.15
  14.03           13.28                  1.15% , 1.09         1000.96 , 833.00          732.48 , 664.00            1781.07 , 1562.00      236.44
  14.03           13.23                  1.18% , 1.05         1027.07 , 833.00          705.60 , 664.00            1781.19 , 1562.00      235.67
  14.04           15.09                  0.80% , 0.89          696.32 , 833.00          598.08 , 664.00            1342.67 , 1562.00       202.6
  14.08           13.31                  1.12% , 1.13          974.85 , 833.00          759.36 , 664.00            1781.95 , 1562.00      237.21
   14.1           15.16                  0.83% , 0.85          722.43 , 833.00          571.20 , 664.00            1341.79 , 1562.00      203.37
  14.11           13.33                  1.19% , 1.04         1035.78 , 833.00          698.88 , 664.00            1782.47 , 1562.00      237.66
  14.14           13.35                  1.09% , 1.17          948.74 , 833.00          786.24 , 664.00            1782.83 , 1562.00      237.98
  14.15           15.22                  0.86% , 0.81          748.54 , 833.00          544.32 , 664.00            1340.91 , 1562.00      204.14
  14.17           13.37                  1.16% , 1.08         1009.66 , 833.00          725.76 , 664.00            1783.35 , 1562.00      238.42
  14.23           13.41                  1.13% , 1.12          983.55 , 833.00          752.64 , 664.00            1784.23 , 1562.00      239.19
  14.24           15.33                  0.82% , 0.86          713.73 , 833.00          577.92 , 664.00            1339.51 , 1562.00      205.35
  14.28           13.44                  1.10% , 1.16          957.44 , 833.00          779.52 , 664.00            1785.11 , 1562.00      239.96
   14.3            15.4                  0.85% , 0.82          739.84 , 833.00          551.04 , 664.00            1338.63 , 1562.00      206.12
  14.32           13.46                  1.17% , 1.07         1018.37 , 833.00          719.04 , 664.00            1785.63 , 1562.00      240.41
  14.37            13.5                  1.14% , 1.11          992.26 , 833.00          745.92 , 664.00            1786.51 , 1562.00      241.18
  14.38           15.56                  0.84% , 0.83          731.14 , 833.00          557.76 , 664.00            1337.35 , 1562.00       208.1
  14.39            15.5                  0.81% , 0.87          705.02 , 833.00          584.64 , 664.00            1337.23 , 1562.00      207.34
  14.42           13.58                  1.08% , 1.19          940.03 , 833.00          799.68 , 664.00            1787.27 , 1562.00      242.71
  14.43           13.54                  1.11% , 1.15          966.14 , 833.00          772.80 , 664.00            1787.39 , 1562.00      241.94
  14.46            13.6                  1.15% , 1.10         1000.96 , 833.00          739.20 , 664.00            1787.79 , 1562.00      243.16
  14.46           13.56                  1.18% , 1.06         1027.07 , 833.00          712.32 , 664.00            1787.91 , 1562.00      242.39
  14.47           15.67                  0.80% , 0.88          696.32 , 833.00          591.36 , 664.00            1335.95 , 1562.00      209.32
  14.51           13.64                  1.12% , 1.14          974.85 , 833.00          766.08 , 664.00            1788.67 , 1562.00      243.93
  14.53           15.74                  0.83% , 0.84          722.43 , 833.00          564.48 , 664.00            1335.07 , 1562.00      210.09
  14.54           13.66                  1.19% , 1.05         1035.78 , 833.00          705.60 , 664.00            1789.19 , 1562.00      244.38
  14.57           13.67                  1.09% , 1.18          948.74 , 833.00          792.96 , 664.00            1789.55 , 1562.00       244.7
  14.58            15.8                  0.86% , 0.80          748.54 , 833.00          537.60 , 664.00            1334.19 , 1562.00      210.86
   14.6           13.69                  1.16% , 1.09         1009.66 , 833.00          732.48 , 664.00            1790.07 , 1562.00      245.14
  14.66           13.73                  1.13% , 1.13          983.55 , 833.00          759.36 , 664.00            1790.95 , 1562.00      245.91
  14.67           15.91                  0.82% , 0.85          713.73 , 833.00          571.20 , 664.00            1332.79 , 1562.00      212.07
  14.71           13.77                  1.10% , 1.17          957.44 , 833.00          786.24 , 664.00            1791.83 , 1562.00      246.68
  14.73           15.98                  0.85% , 0.81          739.84 , 833.00          544.32 , 664.00            1331.91 , 1562.00      212.84
  14.75           13.79                  1.17% , 1.08         1018.37 , 833.00          725.76 , 664.00            1792.35 , 1562.00      247.13
   14.8           13.82                  1.14% , 1.12          992.26 , 833.00          752.64 , 664.00            1793.23 , 1562.00       247.9
  14.81           16.14                  0.84% , 0.82          731.14 , 833.00          551.04 , 664.00            1330.63 , 1562.00      214.82
  14.82           16.09                  0.81% , 0.86          705.02 , 833.00          577.92 , 664.00            1330.51 , 1562.00      214.06
  14.86           13.86                  1.11% , 1.16          966.14 , 833.00          779.52 , 664.00            1794.11 , 1562.00      248.66
  14.89           13.92                  1.15% , 1.11         1000.96 , 833.00          745.92 , 664.00            1794.51 , 1562.00      249.88
  14.89           13.88                  1.18% , 1.07         1027.07 , 833.00          719.04 , 664.00            1794.63 , 1562.00      249.11
   14.9           16.25                  0.80% , 0.87          696.32 , 833.00          584.64 , 664.00            1329.23 , 1562.00      216.04
  14.94           13.96                  1.12% , 1.15          974.85 , 833.00          772.80 , 664.00            1795.39 , 1562.00      250.65
  14.96           16.32                  0.83% , 0.83          722.43 , 833.00          557.76 , 664.00            1328.35 , 1562.00      216.81
  14.98           13.98                  1.19% , 1.06         1035.78 , 833.00          712.32 , 664.00            1795.91 , 1562.00       251.1
   15.0            14.0                  1.09% , 1.19          948.74 , 833.00          799.68 , 664.00            1796.27 , 1562.00      251.42
  15.03           14.02                  1.16% , 1.10         1009.66 , 833.00          739.20 , 664.00            1796.79 , 1562.00      251.86
  15.09           14.05                  1.13% , 1.14          983.55 , 833.00          766.08 , 664.00            1797.67 , 1562.00      252.63
   15.1            16.5                  0.82% , 0.84          713.73 , 833.00          564.48 , 664.00            1326.07 , 1562.00      218.79
  15.14           14.09                  1.10% , 1.18          957.44 , 833.00          792.96 , 664.00            1798.55 , 1562.00       253.4
  15.16           16.57                  0.85% , 0.80          739.84 , 833.00          537.60 , 664.00            1325.19 , 1562.00      219.56
  15.18           14.11                  1.17% , 1.09         1018.37 , 833.00          732.48 , 664.00            1799.07 , 1562.00      253.85
  15.23           14.15                  1.14% , 1.13          992.26 , 833.00          759.36 , 664.00            1799.95 , 1562.00      254.62
