Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.55            1.27                  0.93% , 0.94        1618.94 , 1616.00          315.84 , 338.00            1979.31 , 2031.00        25.1
   2.55             4.0                  0.96% , 1.09        1671.17 , 1616.00          366.24 , 338.00            2082.71 , 2031.00       83.41
   2.56            2.19                  0.91% , 1.04        1584.13 , 1616.00          349.44 , 338.00            1978.91 , 2031.00       43.31
   2.56            4.03                  0.97% , 1.04        1688.58 , 1616.00          349.44 , 338.00            2082.91 , 2031.00       84.02
   2.57            4.58                  0.98% , 0.99        1705.98 , 1616.00          332.64 , 338.00            2083.11 , 2031.00       95.34
   2.62            3.92                  0.90% , 1.09        1566.72 , 1616.00          366.24 , 338.00            1977.71 , 2031.00       77.52
   2.62            6.22                  0.99% , 0.94        1723.39 , 1616.00          315.84 , 338.00            2084.31 , 2031.00      129.55
   2.63            5.65                  0.89% , 1.14        1549.31 , 1616.00          383.04 , 338.00            1977.51 , 2031.00      111.73
   2.63            7.86                  1.00% , 0.89        1740.80 , 1616.00          299.04 , 338.00            2084.51 , 2031.00      163.76
   2.64             4.9                  0.95% , 0.83        1653.76 , 1616.00          278.88 , 338.00            1977.35 , 2031.00       96.88
   2.65            3.17                  0.94% , 0.88        1636.35 , 1616.00          295.68 , 338.00            1977.15 , 2031.00       62.67
   2.65            4.13                  0.95% , 1.15        1653.76 , 1616.00          386.40 , 338.00            2084.87 , 2031.00       86.16
   2.69            7.38                  0.88% , 1.19        1531.90 , 1616.00          399.84 , 338.00            1976.31 , 2031.00      145.94
   2.69            9.49                  1.01% , 0.84        1758.21 , 1616.00          282.24 , 338.00            2085.71 , 2031.00      197.97
   2.71            1.44                  0.93% , 0.93        1618.94 , 1616.00          312.48 , 338.00            1975.95 , 2031.00       28.46
   2.71            4.16                  0.96% , 1.10        1671.17 , 1616.00          369.60 , 338.00            2086.07 , 2031.00       86.77
   2.72            1.17                  0.92% , 0.98        1601.54 , 1616.00          329.28 , 338.00            1975.75 , 2031.00       23.18
   2.72            4.19                  0.97% , 1.05        1688.58 , 1616.00          352.80 , 338.00            2086.27 , 2031.00       87.38
   2.73            2.02                  0.91% , 1.03        1584.13 , 1616.00          346.08 , 338.00            1975.55 , 2031.00       39.95
   2.73            4.41                  0.98% , 1.00        1705.98 , 1616.00          336.00 , 338.00            2086.47 , 2031.00       91.98
   2.79            3.76                  0.90% , 1.08        1566.72 , 1616.00          362.88 , 338.00            1974.35 , 2031.00       74.16
   2.79            6.04                  0.99% , 0.95        1723.39 , 1616.00          319.20 , 338.00            2087.67 , 2031.00      126.19
    2.8            5.49                  0.89% , 1.13        1549.31 , 1616.00          379.68 , 338.00            1974.15 , 2031.00      108.37
    2.8            7.68                  1.00% , 0.90        1740.80 , 1616.00          302.40 , 338.00            2087.87 , 2031.00       160.4
   2.81            5.08                  0.95% , 0.82        1653.76 , 1616.00          275.52 , 338.00            1973.99 , 2031.00      100.24
   2.82            3.35                  0.94% , 0.87        1636.35 , 1616.00          292.32 , 338.00            1973.79 , 2031.00       66.03
   2.82            4.29                  0.95% , 1.16        1653.76 , 1616.00          389.76 , 338.00            2088.23 , 2031.00       89.52
   2.86            7.23                  0.88% , 1.18        1531.90 , 1616.00          396.48 , 338.00            1972.95 , 2031.00      142.58
   2.86            9.32                  1.01% , 0.85        1758.21 , 1616.00          285.60 , 338.00            2089.07 , 2031.00      194.61
   2.87           10.95                  1.02% , 0.80        1775.62 , 1616.00          268.80 , 338.00            2089.27 , 2031.00      228.82
   2.88            1.61                  0.93% , 0.92        1618.94 , 1616.00          309.12 , 338.00            1972.59 , 2031.00       31.82
   2.88            4.31                  0.96% , 1.11        1671.17 , 1616.00          372.96 , 338.00            2089.43 , 2031.00       90.13
   2.89            1.35                  0.92% , 0.97        1601.54 , 1616.00          325.92 , 338.00            1972.39 , 2031.00       26.54
   2.89            4.34                  0.97% , 1.06        1688.58 , 1616.00          356.16 , 338.00            2089.63 , 2031.00       90.74
    2.9            1.86                  0.91% , 1.02        1584.13 , 1616.00          342.72 , 338.00            1972.19 , 2031.00       36.59
    2.9            4.37                  0.98% , 1.01        1705.98 , 1616.00          339.36 , 338.00            2089.83 , 2031.00       91.34
   2.95            3.59                  0.90% , 1.07        1566.72 , 1616.00          359.52 , 338.00            1970.99 , 2031.00        70.8
   2.96            5.33                  0.89% , 1.12        1549.31 , 1616.00          376.32 , 338.00            1970.79 , 2031.00      105.01
   2.96            5.87                  0.99% , 0.96        1723.39 , 1616.00          322.56 , 338.00            2091.03 , 2031.00      122.83
   2.97            5.26                  0.95% , 0.81        1653.76 , 1616.00          272.16 , 338.00            1970.63 , 2031.00       103.6
   2.97            7.51                  1.00% , 0.91        1740.80 , 1616.00          305.76 , 338.00            2091.23 , 2031.00      157.04
   2.98            3.52                  0.94% , 0.86        1636.35 , 1616.00          288.96 , 338.00            1970.43 , 2031.00       69.39
   2.98            4.44                  0.95% , 1.17        1653.76 , 1616.00          393.12 , 338.00            2091.59 , 2031.00       92.88
   3.02            7.07                  0.88% , 1.17        1531.90 , 1616.00          393.12 , 338.00            1969.59 , 2031.00      139.22
   3.02            9.14                  1.01% , 0.86        1758.21 , 1616.00          288.96 , 338.00            2092.43 , 2031.00      191.25
   3.03           10.77                  1.02% , 0.81        1775.62 , 1616.00          272.16 , 338.00            2092.63 , 2031.00      225.46
   3.04            1.79                  0.93% , 0.91        1618.94 , 1616.00          305.76 , 338.00            1969.23 , 2031.00       35.18
   3.04            4.47                  0.96% , 1.12        1671.17 , 1616.00          376.32 , 338.00            2092.79 , 2031.00       93.49
   3.05            1.52                  0.92% , 0.96        1601.54 , 1616.00          322.56 , 338.00            1969.03 , 2031.00        29.9
   3.05             4.5                  0.97% , 1.07        1688.58 , 1616.00          359.52 , 338.00            2092.99 , 2031.00        94.1
   3.06            1.69                  0.91% , 1.01        1584.13 , 1616.00          339.36 , 338.00            1968.83 , 2031.00       33.23
   3.06            4.52                  0.98% , 1.02        1705.98 , 1616.00          342.72 , 338.00            2093.19 , 2031.00        94.7
   3.12            3.43                  0.90% , 1.06        1566.72 , 1616.00          356.16 , 338.00            1967.63 , 2031.00       67.44
   3.12             5.7                  0.99% , 0.97        1723.39 , 1616.00          325.92 , 338.00            2094.39 , 2031.00      119.47
   3.13            5.17                  0.89% , 1.11        1549.31 , 1616.00          372.96 , 338.00            1967.43 , 2031.00      101.65
   3.13            7.34                  1.00% , 0.92        1740.80 , 1616.00          309.12 , 338.00            2094.59 , 2031.00      153.68
   3.14            5.44                  0.95% , 0.80        1653.76 , 1616.00          268.80 , 338.00            1967.27 , 2031.00      106.96
   3.15             3.7                  0.94% , 0.85        1636.35 , 1616.00          285.60 , 338.00            1967.07 , 2031.00       72.75
   3.15            4.59                  0.95% , 1.18        1653.76 , 1616.00          396.48 , 338.00            2094.95 , 2031.00       96.24
   3.19            6.91                  0.88% , 1.16        1531.90 , 1616.00          389.76 , 338.00            1966.23 , 2031.00      135.86
   3.19            8.97                  1.01% , 0.87        1758.21 , 1616.00          292.32 , 338.00            2095.79 , 2031.00      187.89
    3.2            10.6                  1.02% , 0.82        1775.62 , 1616.00          275.52 , 338.00            2095.99 , 2031.00       222.1
   3.21            1.96                  0.93% , 0.90        1618.94 , 1616.00          302.40 , 338.00            1965.87 , 2031.00       38.54
   3.21            4.62                  0.96% , 1.13        1671.17 , 1616.00          379.68 , 338.00            2096.15 , 2031.00       96.85
   3.22            1.69                  0.92% , 0.95        1601.54 , 1616.00          319.20 , 338.00            1965.67 , 2031.00       33.26
   3.22            4.65                  0.97% , 1.08        1688.58 , 1616.00          362.88 , 338.00            2096.35 , 2031.00       97.46
   3.23            1.72                  0.91% , 1.00        1584.13 , 1616.00          336.00 , 338.00            1965.47 , 2031.00       33.87
   3.23            4.68                  0.98% , 1.03        1705.98 , 1616.00          346.08 , 338.00            2096.55 , 2031.00       98.06
   3.29            3.26                  0.90% , 1.05        1566.72 , 1616.00          352.80 , 338.00            1964.27 , 2031.00       64.08
   3.29            5.54                  0.99% , 0.98        1723.39 , 1616.00          329.28 , 338.00            2097.75 , 2031.00      116.11
    3.3             5.0                  0.89% , 1.10        1549.31 , 1616.00          369.60 , 338.00            1964.07 , 2031.00       98.29
    3.3            7.17                  1.00% , 0.93        1740.80 , 1616.00          312.48 , 338.00            2097.95 , 2031.00      150.32
   3.31            3.88                  0.94% , 0.84        1636.35 , 1616.00          282.24 , 338.00            1963.71 , 2031.00       76.11
