Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    4.32              0.43          0.96% , 0.91        1671.17 , 1616.00           305.76 , 338.00            2022.23 , 2031.00      87.41
    4.34              2.89          0.97% , 1.06        1688.58 , 1616.00           356.16 , 338.00            2089.63 , 2031.00      90.74
    4.35              3.96          0.89% , 1.06        1549.31 , 1616.00           356.16 , 338.00            1950.63 , 2031.00      84.85
    4.37               5.7          0.92% , 0.80        1601.54 , 1616.00           268.80 , 338.00            1915.27 , 2031.00      83.66
    4.37              2.15          0.95% , 0.86        1653.76 , 1616.00           288.96 , 338.00            1987.43 , 2031.00       86.8
    4.37               2.9          0.98% , 1.01        1705.98 , 1616.00           339.36 , 338.00            2089.83 , 2031.00      91.34
     4.4              5.71          0.91% , 0.85        1584.13 , 1616.00           285.60 , 338.00            1915.07 , 2031.00      84.27
    4.41              2.13          0.90% , 1.12        1566.72 , 1616.00           376.32 , 338.00            1987.79 , 2031.00       87.6
    4.41              3.81          0.94% , 0.81        1636.35 , 1616.00           272.16 , 338.00            1953.63 , 2031.00      86.19
    4.41              2.73          0.98% , 1.00        1705.98 , 1616.00           336.00 , 338.00            2086.47 , 2031.00      91.98
    4.43              5.77          0.90% , 0.90        1566.72 , 1616.00           302.40 , 338.00            1913.87 , 2031.00      84.88
    4.44              2.98          0.95% , 1.17        1653.76 , 1616.00           393.12 , 338.00            2091.59 , 2031.00      92.88
    4.45              1.07          0.97% , 0.95        1688.58 , 1616.00           319.20 , 338.00            2052.67 , 2031.00      91.38
    4.46              5.67          0.88% , 1.01        1531.90 , 1616.00           339.36 , 338.00            1915.83 , 2031.00      85.46
    4.46              0.25          0.91% , 1.18        1584.13 , 1616.00           396.48 , 338.00            2025.95 , 2031.00      90.35
    4.47              5.78          0.89% , 0.95        1549.31 , 1616.00           319.20 , 338.00            1913.67 , 2031.00      85.49
    4.47              3.04          0.96% , 1.12        1671.17 , 1616.00           376.32 , 338.00            2092.79 , 2031.00      93.49
     4.5              5.84          0.88% , 1.00        1531.90 , 1616.00           336.00 , 338.00            1912.47 , 2031.00       86.1
     4.5               0.6          0.96% , 0.90        1671.17 , 1616.00           302.40 , 338.00            2018.87 , 2031.00      90.77
     4.5              3.05          0.97% , 1.07        1688.58 , 1616.00           359.52 , 338.00            2092.99 , 2031.00       94.1
    4.51              3.79          0.89% , 1.07        1549.31 , 1616.00           359.52 , 338.00            1953.99 , 2031.00      88.21
    4.52              3.06          0.98% , 1.02        1705.98 , 1616.00           342.72 , 338.00            2093.19 , 2031.00       94.7
    4.54              2.31          0.95% , 0.85        1653.76 , 1616.00           285.60 , 338.00            1984.07 , 2031.00      90.16
    4.57              1.96          0.90% , 1.13        1566.72 , 1616.00           379.68 , 338.00            1991.15 , 2031.00      90.96
    4.58              5.87          0.91% , 0.84        1584.13 , 1616.00           282.24 , 338.00            1911.71 , 2031.00      87.63
    4.58              2.57          0.98% , 0.99        1705.98 , 1616.00           332.64 , 338.00            2083.11 , 2031.00      95.34
    4.59              3.97          0.94% , 0.80        1636.35 , 1616.00           268.80 , 338.00            1950.27 , 2031.00      89.55
    4.59              3.15          0.95% , 1.18        1653.76 , 1616.00           396.48 , 338.00            2094.95 , 2031.00      96.24
    4.62              5.93          0.90% , 0.89        1566.72 , 1616.00           299.04 , 338.00            1910.51 , 2031.00      88.24
    4.62              0.08          0.91% , 1.19        1584.13 , 1616.00           399.84 , 338.00            2029.31 , 2031.00      93.71
    4.62              3.21          0.96% , 1.13        1671.17 , 1616.00           379.68 , 338.00            2096.15 , 2031.00      96.85
    4.62               0.9          0.97% , 0.94        1688.58 , 1616.00           315.84 , 338.00            2049.31 , 2031.00      94.74
    4.63              5.51          0.88% , 1.02        1531.90 , 1616.00           342.72 , 338.00            1919.19 , 2031.00      88.82
    4.65              5.94          0.89% , 0.94        1549.31 , 1616.00           315.84 , 338.00            1910.31 , 2031.00      88.85
    4.65              3.22          0.97% , 1.08        1688.58 , 1616.00           362.88 , 338.00            2096.35 , 2031.00      97.46
    4.67              0.76          0.96% , 0.89        1671.17 , 1616.00           299.04 , 338.00            2015.51 , 2031.00      94.13
    4.68              3.63          0.89% , 1.08        1549.31 , 1616.00           362.88 , 338.00            1957.35 , 2031.00      91.57
    4.68              3.23          0.98% , 1.03        1705.98 , 1616.00           346.08 , 338.00            2096.55 , 2031.00      98.06
    4.69               6.0          0.88% , 0.99        1531.90 , 1616.00           332.64 , 338.00            1909.11 , 2031.00      89.46
    4.72              2.48          0.95% , 0.84        1653.76 , 1616.00           282.24 , 338.00            1980.71 , 2031.00      93.52
    4.73               1.8          0.90% , 1.14        1566.72 , 1616.00           383.04 , 338.00            1994.51 , 2031.00      94.32
    4.75              3.31          0.95% , 1.19        1653.76 , 1616.00           399.84 , 338.00            2098.31 , 2031.00       99.6
    4.75               2.4          0.98% , 0.98        1705.98 , 1616.00           329.28 , 338.00            2079.75 , 2031.00       98.7
    4.77              6.04          0.91% , 0.83        1584.13 , 1616.00           278.88 , 338.00            1908.35 , 2031.00      90.99
    4.77              3.37          0.96% , 1.14        1671.17 , 1616.00           383.04 , 338.00            2099.51 , 2031.00     100.21
    4.79              5.34          0.88% , 1.03        1531.90 , 1616.00           346.08 , 338.00            1922.55 , 2031.00      92.18
    4.79              0.74          0.97% , 0.93        1688.58 , 1616.00           312.48 , 338.00            2045.95 , 2031.00       98.1
     4.8               6.1          0.90% , 0.88        1566.72 , 1616.00           295.68 , 338.00            1907.15 , 2031.00       91.6
     4.8              3.38          0.97% , 1.09        1688.58 , 1616.00           366.24 , 338.00            2099.71 , 2031.00     100.82
    4.83              3.39          0.98% , 1.04        1705.98 , 1616.00           349.44 , 338.00            2099.91 , 2031.00     101.42
    4.84              6.11          0.89% , 0.93        1549.31 , 1616.00           312.48 , 338.00            1906.95 , 2031.00      92.21
    4.84              3.46          0.89% , 1.09        1549.31 , 1616.00           366.24 , 338.00            1960.71 , 2031.00      94.93
    4.84              0.93          0.96% , 0.88        1671.17 , 1616.00           295.68 , 338.00            2012.15 , 2031.00      97.49
    4.87              6.17          0.88% , 0.98        1531.90 , 1616.00           329.28 , 338.00            1905.75 , 2031.00      92.82
    4.89              1.63          0.90% , 1.15        1566.72 , 1616.00           386.40 , 338.00            1997.87 , 2031.00      97.68
     4.9              2.64          0.95% , 0.83        1653.76 , 1616.00           278.88 , 338.00            1977.35 , 2031.00      96.88
    4.92              2.23          0.98% , 0.97        1705.98 , 1616.00           325.92 , 338.00            2076.39 , 2031.00     102.06
    4.93              3.54          0.96% , 1.15        1671.17 , 1616.00           386.40 , 338.00            2102.87 , 2031.00     103.57
    4.95               6.2          0.91% , 0.82        1584.13 , 1616.00           275.52 , 338.00            1904.99 , 2031.00      94.35
    4.95              3.55          0.97% , 1.10        1688.58 , 1616.00           369.60 , 338.00            2103.07 , 2031.00     104.18
    4.96              5.17          0.88% , 1.04        1531.90 , 1616.00           349.44 , 338.00            1925.91 , 2031.00      95.54
    4.97              0.57          0.97% , 0.92        1688.58 , 1616.00           309.12 , 338.00            2042.59 , 2031.00     101.46
    4.98              3.56          0.98% , 1.05        1705.98 , 1616.00           352.80 , 338.00            2103.27 , 2031.00     104.78
    4.99              6.26          0.90% , 0.87        1566.72 , 1616.00           292.32 , 338.00            1903.79 , 2031.00      94.96
     5.0               3.3          0.89% , 1.10        1549.31 , 1616.00           369.60 , 338.00            1964.07 , 2031.00      98.29
    5.02              6.27          0.89% , 0.92        1549.31 , 1616.00           309.12 , 338.00            1903.59 , 2031.00      95.57
    5.02              1.09          0.96% , 0.87        1671.17 , 1616.00           292.32 , 338.00            2008.79 , 2031.00     100.85
    5.05              1.47          0.90% , 1.16        1566.72 , 1616.00           389.76 , 338.00            2001.23 , 2031.00     101.04
    5.06              6.33          0.88% , 0.97        1531.90 , 1616.00           325.92 , 338.00            1902.39 , 2031.00      96.18
    5.08              2.81          0.95% , 0.82        1653.76 , 1616.00           275.52 , 338.00            1973.99 , 2031.00     100.24
    5.08               3.7          0.96% , 1.16        1671.17 , 1616.00           389.76 , 338.00            2106.23 , 2031.00     106.93
    5.09              2.07          0.98% , 0.96        1705.98 , 1616.00           322.56 , 338.00            2073.03 , 2031.00     105.42
    5.11              3.71          0.97% , 1.11        1688.58 , 1616.00           372.96 , 338.00            2106.43 , 2031.00     107.54
    5.13              5.01          0.88% , 1.05        1531.90 , 1616.00           352.80 , 338.00            1929.27 , 2031.00       98.9
    5.13              3.72          0.98% , 1.06        1705.98 , 1616.00           356.16 , 338.00            2106.63 , 2031.00     108.14
    5.14              6.37          0.91% , 0.81        1584.13 , 1616.00           272.16 , 338.00            1901.63 , 2031.00      97.71
    5.14              0.41          0.97% , 0.91        1688.58 , 1616.00           305.76 , 338.00            2039.23 , 2031.00     104.82
    5.16              3.78          0.99% , 1.01        1723.39 , 1616.00           339.36 , 338.00            2107.83 , 2031.00     108.75
    5.17              3.13          0.89% , 1.11        1549.31 , 1616.00           372.96 , 338.00            1967.43 , 2031.00     101.65
    5.17              6.43          0.90% , 0.86        1566.72 , 1616.00           288.96 , 338.00            1900.43 , 2031.00      98.32
     5.2              1.26          0.96% , 0.86        1671.17 , 1616.00           288.96 , 338.00            2005.43 , 2031.00     104.21
