Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    4.98              2.15          1.00% , 0.98          870.40 , 821.00           329.28 , 342.00            1247.27 , 1221.00      62.12
    4.99              4.35          1.00% , 1.06          870.40 , 821.00           356.16 , 342.00            1274.15 , 1221.00      63.56
     5.0              4.33          0.95% , 1.19          826.88 , 821.00           399.84 , 342.00            1273.83 , 1221.00      63.72
    5.01              5.62          0.88% , 1.01          765.95 , 821.00           339.36 , 342.00            1152.35 , 1221.00      57.69
    5.01              2.38          0.93% , 1.17          809.47 , 821.00           393.12 , 342.00            1250.11 , 1221.00      62.65
    5.02               5.6          0.93% , 0.88          809.47 , 821.00           295.68 , 342.00            1152.67 , 1221.00      57.85
    5.05              4.43          0.97% , 1.14          844.29 , 821.00           383.04 , 342.00            1275.03 , 1221.00      64.33
    5.07              5.61          0.91% , 0.93          792.06 , 821.00           312.48 , 342.00            1152.47 , 1221.00      58.46
    5.07              4.75          0.95% , 0.86          826.88 , 821.00           288.96 , 342.00            1162.95 , 1221.00      58.92
    5.07               0.7          0.98% , 0.93          852.99 , 821.00           312.48 , 342.00            1212.47 , 1221.00      61.51
    5.08              3.44          1.01% , 1.00          879.10 , 821.00           336.00 , 342.00            1262.99 , 1221.00       64.1
    5.09              4.44          0.99% , 1.09          861.70 , 821.00           366.24 , 342.00            1275.23 , 1221.00      64.94
     5.1              5.07          0.88% , 1.03          765.95 , 821.00           346.08 , 342.00            1159.07 , 1221.00      59.13
    5.13              5.71          0.89% , 0.98          774.66 , 821.00           329.28 , 342.00            1151.27 , 1221.00      59.06
    5.13              4.54          1.01% , 1.04          879.10 , 821.00           349.44 , 342.00            1276.43 , 1221.00      65.54
    5.14              3.51          0.89% , 1.06          774.66 , 821.00           356.16 , 342.00            1178.15 , 1221.00       60.5
    5.14              5.68          0.94% , 0.85          818.18 , 821.00           285.60 , 342.00            1151.59 , 1221.00      59.22
    5.15              4.51          0.96% , 1.17          835.58 , 821.00           393.12 , 342.00            1276.11 , 1221.00       65.7
    5.17              1.95          0.90% , 1.09          783.36 , 821.00           366.24 , 342.00            1197.23 , 1221.00      61.88
    5.17              3.47          0.96% , 0.88          835.58 , 821.00           295.68 , 342.00            1178.67 , 1221.00       60.9
    5.17              0.59          0.99% , 0.95          861.70 , 821.00           319.20 , 342.00            1228.19 , 1221.00       63.5
     5.2              0.38          0.91% , 1.12          792.06 , 821.00           376.32 , 342.00            1216.31 , 1221.00      63.26
     5.2              5.78          0.92% , 0.90          800.77 , 821.00           302.40 , 342.00            1150.39 , 1221.00      59.83
     5.2              4.53          0.98% , 1.12          852.99 , 821.00           376.32 , 342.00            1276.31 , 1221.00      66.31
    5.24               1.1          0.92% , 1.15          800.77 , 821.00           386.40 , 342.00            1234.39 , 1221.00      64.63
    5.24              4.63          1.00% , 1.07          870.40 , 821.00           359.52 , 342.00            1277.51 , 1221.00      66.92
    5.25               5.8          0.90% , 0.95          783.36 , 821.00           319.20 , 342.00            1150.19 , 1221.00      60.44
    5.26              1.88          1.00% , 0.97          870.40 , 821.00           325.92 , 342.00            1243.91 , 1221.00      65.48
    5.27              2.66          0.93% , 1.18          809.47 , 821.00           396.48 , 342.00            1253.47 , 1221.00      66.01
    5.27              2.18          0.97% , 0.90          844.29 , 821.00           302.40 , 342.00            1194.39 , 1221.00      62.89
    5.29               4.7          0.97% , 1.15          844.29 , 821.00           386.40 , 342.00            1278.39 , 1221.00      67.69
    5.29              4.64          1.02% , 1.02          887.81 , 821.00           342.72 , 342.00            1277.71 , 1221.00      67.53
    5.31               5.9          0.88% , 1.00          765.95 , 821.00           336.00 , 342.00            1148.99 , 1221.00      61.05
    5.33              5.87          0.93% , 0.87          809.47 , 821.00           292.32 , 342.00            1149.31 , 1221.00      61.21
    5.34              4.72          0.99% , 1.10          861.70 , 821.00           369.60 , 342.00            1278.59 , 1221.00       68.3
    5.36              3.16          1.01% , 0.99          879.10 , 821.00           332.64 , 342.00            1259.63 , 1221.00      67.46
    5.37              5.03          0.95% , 0.85          826.88 , 821.00           285.60 , 342.00            1159.59 , 1221.00      62.28
    5.37              0.97          0.98% , 0.92          852.99 , 821.00           309.12 , 342.00            1209.11 , 1221.00      64.87
    5.38               4.8          0.88% , 1.04          765.95 , 821.00           349.44 , 342.00            1162.43 , 1221.00      62.49
    5.38              5.89          0.91% , 0.92          792.06 , 821.00           309.12 , 342.00            1149.11 , 1221.00      61.82
    5.38              4.82          1.01% , 1.05          879.10 , 821.00           352.80 , 342.00            1279.79 , 1221.00       68.9
     5.4              4.79          0.96% , 1.18          835.58 , 821.00           396.48 , 342.00            1279.47 , 1221.00      69.06
    5.41              3.23          0.89% , 1.07          774.66 , 821.00           359.52 , 342.00            1181.51 , 1221.00      63.86
    5.43              1.67          0.90% , 1.10          783.36 , 821.00           369.60 , 342.00            1200.59 , 1221.00      65.24
    5.44              5.99          0.89% , 0.97          774.66 , 821.00           325.92 , 342.00            1147.91 , 1221.00      62.42
    5.44              4.81          0.98% , 1.13          852.99 , 821.00           379.68 , 342.00            1279.67 , 1221.00      69.67
    5.45              5.96          0.94% , 0.84          818.18 , 821.00           282.24 , 342.00            1148.23 , 1221.00      62.58
    5.45              4.37          1.02% , 1.01          887.81 , 821.00           339.36 , 342.00            1274.35 , 1221.00      69.45
    5.46              0.11          0.91% , 1.13          792.06 , 821.00           379.68 , 342.00            1219.67 , 1221.00      66.62
    5.46              0.31          0.99% , 0.94          861.70 , 821.00           315.84 , 342.00            1224.83 , 1221.00      66.86
    5.47              3.74          0.96% , 0.87          835.58 , 821.00           292.32 , 342.00            1175.31 , 1221.00      64.26
    5.49              1.37          0.92% , 1.16          800.77 , 821.00           389.76 , 342.00            1237.75 , 1221.00      67.99
    5.49               4.9          1.00% , 1.08          870.40 , 821.00           362.88 , 342.00            1280.87 , 1221.00      70.28
    5.51              6.06          0.92% , 0.89          800.77 , 821.00           299.04 , 342.00            1147.03 , 1221.00      63.19
    5.52              2.93          0.93% , 1.19          809.47 , 821.00           399.84 , 342.00            1256.83 , 1221.00      69.37
    5.53              4.92          1.02% , 1.03          887.81 , 821.00           346.08 , 342.00            1281.07 , 1221.00      70.89
    5.54              4.98          0.97% , 1.16          844.29 , 821.00           389.76 , 342.00            1281.75 , 1221.00      71.05
    5.55               1.6          1.00% , 0.96          870.40 , 821.00           322.56 , 342.00            1240.55 , 1221.00      68.84
    5.56              6.07          0.90% , 0.94          783.36 , 821.00           315.84 , 342.00            1146.83 , 1221.00       63.8
    5.56              2.45          0.97% , 0.89          844.29 , 821.00           299.04 , 342.00            1191.03 , 1221.00      66.25
    5.59              4.99          0.99% , 1.11          861.70 , 821.00           372.96 , 342.00            1281.95 , 1221.00      71.66
    5.62               6.0          0.87% , 1.02          757.25 , 821.00           342.72 , 342.00            1147.71 , 1221.00      64.47
    5.62              6.17          0.88% , 0.99          765.95 , 821.00           332.64 , 342.00            1145.63 , 1221.00      64.41
    5.63              6.15          0.93% , 0.86          809.47 , 821.00           288.96 , 342.00            1145.95 , 1221.00      64.57
    5.63              5.09          1.01% , 1.06          879.10 , 821.00           356.16 , 342.00            1283.15 , 1221.00      72.26
    5.64              2.89          1.01% , 0.98          879.10 , 821.00           329.28 , 342.00            1256.27 , 1221.00      70.82
    5.65              4.52          0.88% , 1.05          765.95 , 821.00           352.80 , 342.00            1165.79 , 1221.00      65.85
    5.65              5.06          0.96% , 1.19          835.58 , 821.00           399.84 , 342.00            1282.83 , 1221.00      72.42
    5.66              1.25          0.98% , 0.91          852.99 , 821.00           305.76 , 342.00            1205.75 , 1221.00      68.23
    5.67              2.96          0.89% , 1.08          774.66 , 821.00           362.88 , 342.00            1184.87 , 1221.00      67.22
    5.68               5.3          0.95% , 0.84          826.88 , 821.00           282.24 , 342.00            1156.23 , 1221.00      65.64
    5.69              6.16          0.91% , 0.91          792.06 , 821.00           305.76 , 342.00            1145.75 , 1221.00      65.18
