Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   30.12              5.22          0.87% , 1.16         1514.50 , 998.00           194.88 , 183.00            1754.35 , 1851.00     528.38
   30.13              6.22          0.87% , 1.05         1514.50 , 998.00           176.40 , 183.00            1735.87 , 1851.00      523.1
   30.17             10.57          0.84% , 0.88         1462.27 , 998.00           147.84 , 183.00            1655.31 , 1851.00     499.43
   30.18              7.68          0.86% , 0.99         1497.09 , 998.00           166.32 , 183.00            1708.79 , 1851.00     515.77
   30.18              5.13          0.87% , 1.17         1514.50 , 998.00           196.56 , 183.00            1756.03 , 1851.00     530.06
   30.24             12.09          0.83% , 0.82         1444.86 , 998.00           137.76 , 183.00            1627.23 , 1851.00      492.1
   30.25               9.2          0.85% , 0.93         1479.68 , 998.00           156.24 , 183.00            1680.71 , 1851.00     508.44
   30.25              5.04          0.87% , 1.18         1514.50 , 998.00           198.24 , 183.00            1757.71 , 1851.00     531.74
   30.26              6.31          0.87% , 1.04         1514.50 , 998.00           174.72 , 183.00            1734.19 , 1851.00     524.78
    30.3             10.66          0.84% , 0.87         1462.27 , 998.00           146.16 , 183.00            1653.63 , 1851.00     501.11
   30.31              7.77          0.86% , 0.98         1497.09 , 998.00           164.64 , 183.00            1707.11 , 1851.00     517.45
   30.32              4.95          0.87% , 1.19         1514.50 , 998.00           199.92 , 183.00            1759.39 , 1851.00     533.42
   30.35              4.94          0.88% , 1.09         1531.90 , 998.00           183.12 , 183.00            1759.59 , 1851.00     534.02
   30.38             12.18          0.83% , 0.81         1444.86 , 998.00           136.08 , 183.00            1625.55 , 1851.00     493.78
   30.38              9.29          0.85% , 0.92         1479.68 , 998.00           154.56 , 183.00            1679.03 , 1851.00     510.12
   30.39               6.4          0.87% , 1.03         1514.50 , 998.00           173.04 , 183.00            1732.51 , 1851.00     526.46
   30.42              4.85          0.88% , 1.10         1531.90 , 998.00           184.80 , 183.00            1761.27 , 1851.00      535.7
   30.44             10.75          0.84% , 0.86         1462.27 , 998.00           144.48 , 183.00            1651.95 , 1851.00     502.79
   30.44              7.86          0.86% , 0.97         1497.09 , 998.00           162.96 , 183.00            1705.43 , 1851.00     519.13
   30.46              5.03          0.88% , 1.08         1531.90 , 998.00           181.44 , 183.00            1757.91 , 1851.00     535.46
   30.48              4.76          0.88% , 1.11         1531.90 , 998.00           186.48 , 183.00            1762.95 , 1851.00     537.38
   30.51             12.27          0.83% , 0.80         1444.86 , 998.00           134.40 , 183.00            1623.87 , 1851.00     495.46
   30.51              9.38          0.85% , 0.91         1479.68 , 998.00           152.88 , 183.00            1677.35 , 1851.00      511.8
   30.51              6.49          0.87% , 1.02         1514.50 , 998.00           171.36 , 183.00            1730.83 , 1851.00     528.14
   30.55              4.67          0.88% , 1.12         1531.90 , 998.00           188.16 , 183.00            1764.63 , 1851.00     539.06
   30.57             10.84          0.84% , 0.85         1462.27 , 998.00           142.80 , 183.00            1650.27 , 1851.00     504.47
   30.57              7.96          0.86% , 0.96         1497.09 , 998.00           161.28 , 183.00            1703.75 , 1851.00     520.81
   30.59              5.12          0.88% , 1.07         1531.90 , 998.00           179.76 , 183.00            1756.23 , 1851.00     537.14
   30.61              4.58          0.88% , 1.13         1531.90 , 998.00           189.84 , 183.00            1766.31 , 1851.00     540.74
   30.64              9.47          0.85% , 0.90         1479.68 , 998.00           151.20 , 183.00            1675.67 , 1851.00     513.48
   30.64              6.58          0.87% , 1.01         1514.50 , 998.00           169.68 , 183.00            1729.15 , 1851.00     529.82
   30.68              4.48          0.88% , 1.14         1531.90 , 998.00           191.52 , 183.00            1767.99 , 1851.00     542.42
    30.7             10.94          0.84% , 0.84         1462.27 , 998.00           141.12 , 183.00            1648.59 , 1851.00     506.15
    30.7              8.05          0.86% , 0.95         1497.09 , 998.00           159.60 , 183.00            1702.07 , 1851.00     522.49
   30.71              5.21          0.88% , 1.06         1531.90 , 998.00           178.08 , 183.00            1754.55 , 1851.00     538.82
   30.75              4.39          0.88% , 1.15         1531.90 , 998.00           193.20 , 183.00            1769.67 , 1851.00      544.1
   30.77              9.56          0.85% , 0.89         1479.68 , 998.00           149.52 , 183.00            1673.99 , 1851.00     515.16
   30.77              6.67          0.87% , 1.00         1514.50 , 998.00           168.00 , 183.00            1727.47 , 1851.00      531.5
   30.81               4.3          0.88% , 1.16         1531.90 , 998.00           194.88 , 183.00            1771.35 , 1851.00     545.78
   30.83              8.14          0.86% , 0.94         1497.09 , 998.00           157.92 , 183.00            1700.39 , 1851.00     524.17
   30.84             11.03          0.84% , 0.83         1462.27 , 998.00           139.44 , 183.00            1646.91 , 1851.00     507.83
   30.84               5.3          0.88% , 1.05         1531.90 , 998.00           176.40 , 183.00            1752.87 , 1851.00      540.5
   30.88              4.21          0.88% , 1.17         1531.90 , 998.00           196.56 , 183.00            1773.03 , 1851.00     547.46
   30.89              6.76          0.87% , 0.99         1514.50 , 998.00           166.32 , 183.00            1725.79 , 1851.00     533.18
   30.91              9.65          0.85% , 0.88         1479.68 , 998.00           147.84 , 183.00            1672.31 , 1851.00     516.84
   30.94              4.12          0.88% , 1.18         1531.90 , 998.00           198.24 , 183.00            1774.71 , 1851.00     549.14
   30.96              8.23          0.86% , 0.93         1497.09 , 998.00           156.24 , 183.00            1698.71 , 1851.00     525.85
   30.96              5.39          0.88% , 1.04         1531.90 , 998.00           174.72 , 183.00            1751.19 , 1851.00     542.18
   30.97             11.12          0.84% , 0.82         1462.27 , 998.00           137.76 , 183.00            1645.23 , 1851.00     509.51
   31.01              4.03          0.88% , 1.19         1531.90 , 998.00           199.92 , 183.00            1776.39 , 1851.00     550.82
   31.02              6.86          0.87% , 0.98         1514.50 , 998.00           164.64 , 183.00            1724.11 , 1851.00     534.86
   31.02              3.97          0.89% , 1.09         1549.31 , 998.00           183.12 , 183.00            1777.59 , 1851.00     551.43
   31.04              9.74          0.85% , 0.87         1479.68 , 998.00           146.16 , 183.00            1670.63 , 1851.00     518.52
   31.09              8.32          0.86% , 0.92         1497.09 , 998.00           154.56 , 183.00            1697.03 , 1851.00     527.53
   31.09              5.48          0.88% , 1.03         1531.90 , 998.00           173.04 , 183.00            1749.51 , 1851.00     543.86
   31.09              3.88          0.89% , 1.10         1549.31 , 998.00           184.80 , 183.00            1779.27 , 1851.00     553.11
    31.1             11.21          0.84% , 0.81         1462.27 , 998.00           136.08 , 183.00            1643.55 , 1851.00     511.19
   31.13              4.06          0.89% , 1.08         1549.31 , 998.00           181.44 , 183.00            1775.91 , 1851.00     552.87
   31.15              6.95          0.87% , 0.97         1514.50 , 998.00           162.96 , 183.00            1722.43 , 1851.00     536.54
   31.15              3.78          0.89% , 1.11         1549.31 , 998.00           186.48 , 183.00            1780.95 , 1851.00     554.79
   31.17              9.84          0.85% , 0.86         1479.68 , 998.00           144.48 , 183.00            1668.95 , 1851.00      520.2
   31.21              5.57          0.88% , 1.02         1531.90 , 998.00           171.36 , 183.00            1747.83 , 1851.00     545.54
   31.22              8.41          0.86% , 0.91         1497.09 , 998.00           152.88 , 183.00            1695.35 , 1851.00     529.21
   31.22              3.69          0.89% , 1.12         1549.31 , 998.00           188.16 , 183.00            1782.63 , 1851.00     556.47
   31.24              11.3          0.84% , 0.80         1462.27 , 998.00           134.40 , 183.00            1641.87 , 1851.00     512.87
   31.26              4.15          0.89% , 1.07         1549.31 , 998.00           179.76 , 183.00            1774.23 , 1851.00     554.55
   31.28              7.04          0.87% , 0.96         1514.50 , 998.00           161.28 , 183.00            1720.75 , 1851.00     538.22
   31.28               3.6          0.89% , 1.13         1549.31 , 998.00           189.84 , 183.00            1784.31 , 1851.00     558.15
    31.3              9.93          0.85% , 0.85         1479.68 , 998.00           142.80 , 183.00            1667.27 , 1851.00     521.88
   31.34              5.66          0.88% , 1.01         1531.90 , 998.00           169.68 , 183.00            1746.15 , 1851.00     547.22
   31.35               8.5          0.86% , 0.90         1497.09 , 998.00           151.20 , 183.00            1693.67 , 1851.00     530.89
   31.35              3.51          0.89% , 1.14         1549.31 , 998.00           191.52 , 183.00            1785.99 , 1851.00     559.83
   31.38              4.24          0.89% , 1.06         1549.31 , 998.00           178.08 , 183.00            1772.55 , 1851.00     556.23
   31.41              7.13          0.87% , 0.95         1514.50 , 998.00           159.60 , 183.00            1719.07 , 1851.00      539.9
   31.41              3.42          0.89% , 1.15         1549.31 , 998.00           193.20 , 183.00            1787.67 , 1851.00     561.51
   31.43             10.02          0.85% , 0.84         1479.68 , 998.00           141.12 , 183.00            1665.59 , 1851.00     523.56
   31.47              5.76          0.88% , 1.00         1531.90 , 998.00           168.00 , 183.00            1744.47 , 1851.00      548.9
