Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.27              1.75          1.02% , 1.02          887.81 , 809.00           171.36 , 184.00            1106.33 , 1126.00      91.45
     8.3               4.6          1.00% , 0.93          870.40 , 809.00           156.24 , 184.00            1074.21 , 1126.00      89.16
    8.31             12.65          0.85% , 1.17          739.84 , 809.00           196.56 , 184.00             983.53 , 1126.00      81.72
    8.31             14.69          0.86% , 0.98          748.54 , 809.00           164.64 , 184.00             960.61 , 1126.00      79.82
    8.32             14.26          0.84% , 1.11          731.14 , 809.00           186.48 , 184.00             965.45 , 1126.00      80.34
    8.33              0.35          1.03% , 1.06          896.51 , 809.00           178.08 , 184.00            1122.05 , 1126.00      93.43
    8.34              7.54          0.98% , 0.84          852.99 , 809.00           141.12 , 184.00            1041.09 , 1126.00      86.87
    8.35             14.74          0.85% , 1.03          739.84 , 809.00           173.04 , 184.00             960.01 , 1126.00      80.12
    8.35              0.79          1.02% , 1.19          887.81 , 809.00           199.92 , 184.00            1134.89 , 1126.00      94.73
    8.36               3.2          1.01% , 0.97          879.10 , 809.00           162.96 , 184.00            1089.93 , 1126.00      91.14
    8.37             14.71          0.84% , 1.08          731.14 , 809.00           181.44 , 184.00             960.41 , 1126.00      80.42
    8.37              0.84          1.03% , 1.14          896.51 , 809.00           191.52 , 184.00            1135.49 , 1126.00      95.03
     8.4             14.77          0.89% , 0.82          774.66 , 809.00           137.76 , 184.00             959.73 , 1126.00      80.58
    8.41              6.14          0.99% , 0.88          861.70 , 809.00           147.84 , 184.00            1056.81 , 1126.00      88.86
    8.43             14.82          0.88% , 0.87          765.95 , 809.00           146.16 , 184.00             959.13 , 1126.00      80.89
    8.43               1.9          1.02% , 1.01          887.81 , 809.00           169.68 , 184.00            1104.65 , 1126.00      93.13
    8.46             14.78          0.87% , 0.92          757.25 , 809.00           154.56 , 184.00             959.53 , 1126.00      81.19
    8.47              12.5          0.85% , 1.18          739.84 , 809.00           198.24 , 184.00             985.21 , 1126.00       83.4
    8.47              4.75          1.00% , 0.92          870.40 , 809.00           154.56 , 184.00            1072.53 , 1126.00      90.84
    8.48             14.11          0.84% , 1.12          731.14 , 809.00           188.16 , 184.00             967.13 , 1126.00      82.02
    8.49               0.5          1.03% , 1.05          896.51 , 809.00           176.40 , 184.00            1120.37 , 1126.00      95.11
     8.5             14.84          0.86% , 0.97          748.54 , 809.00           162.96 , 184.00             958.93 , 1126.00       81.5
     8.5              0.99          1.03% , 1.15          896.51 , 809.00           193.20 , 184.00            1137.17 , 1126.00      96.71
    8.52              7.69          0.98% , 0.83          852.99 , 809.00           139.44 , 184.00            1039.41 , 1126.00      88.55
    8.53              3.35          1.01% , 0.96          879.10 , 809.00           161.28 , 184.00            1088.25 , 1126.00      92.82
    8.53              1.05          1.04% , 1.10          905.22 , 809.00           184.80 , 184.00            1137.77 , 1126.00      97.02
    8.54             14.89          0.85% , 1.02          739.84 , 809.00           171.36 , 184.00             958.33 , 1126.00       81.8
    8.55               0.9          1.04% , 1.09          905.22 , 809.00           183.12 , 184.00            1136.09 , 1126.00       97.1
    8.56             14.86          0.84% , 1.07          731.14 , 809.00           179.76 , 184.00             958.73 , 1126.00       82.1
    8.58              6.29          0.99% , 0.87          861.70 , 809.00           146.16 , 184.00            1055.13 , 1126.00      90.54
    8.59             14.92          0.89% , 0.81          774.66 , 809.00           136.08 , 184.00             958.05 , 1126.00      82.26
     8.6              2.05          1.02% , 1.00          887.81 , 809.00           168.00 , 184.00            1102.97 , 1126.00      94.81
    8.62             12.35          0.85% , 1.19          739.84 , 809.00           199.92 , 184.00             986.89 , 1126.00      85.08
    8.62             14.97          0.88% , 0.86          765.95 , 809.00           144.48 , 184.00             957.45 , 1126.00      82.57
    8.64             13.96          0.84% , 1.13          731.14 , 809.00           189.84 , 184.00             968.81 , 1126.00       83.7
    8.64               4.9          1.00% , 0.91          870.40 , 809.00           152.88 , 184.00            1070.85 , 1126.00      92.52
    8.64              1.14          1.03% , 1.16          896.51 , 809.00           194.88 , 184.00            1138.85 , 1126.00      98.39
    8.65             14.93          0.87% , 0.91          757.25 , 809.00           152.88 , 184.00             957.85 , 1126.00      82.87
    8.65              0.65          1.03% , 1.04          896.51 , 809.00           174.72 , 184.00            1118.69 , 1126.00      96.79
    8.66              1.19          1.04% , 1.11          905.22 , 809.00           186.48 , 184.00            1139.45 , 1126.00       98.7
    8.69             14.99          0.86% , 0.96          748.54 , 809.00           161.28 , 184.00             957.25 , 1126.00      83.18
     8.7              7.84          0.98% , 0.82          852.99 , 809.00           137.76 , 184.00            1037.73 , 1126.00      90.23
     8.7               3.5          1.01% , 0.95          879.10 , 809.00           159.60 , 184.00            1086.57 , 1126.00       94.5
    8.71              0.75          1.04% , 1.08          905.22 , 809.00           181.44 , 184.00            1134.41 , 1126.00      98.78
    8.73             15.04          0.85% , 1.01          739.84 , 809.00           169.68 , 184.00             956.65 , 1126.00      83.48
    8.75              15.0          0.84% , 1.06          731.14 , 809.00           178.08 , 184.00             957.05 , 1126.00      83.78
    8.75              6.44          0.99% , 0.86          861.70 , 809.00           144.48 , 184.00            1053.45 , 1126.00      92.22
    8.76              2.19          1.02% , 0.99          887.81 , 809.00           166.32 , 184.00            1101.29 , 1126.00      96.49
    8.77              1.29          1.03% , 1.17          896.51 , 809.00           196.56 , 184.00            1140.53 , 1126.00     100.07
    8.78             15.07          0.89% , 0.80          774.66 , 809.00           134.40 , 184.00             956.37 , 1126.00      83.94
     8.8             13.81          0.84% , 1.14          731.14 , 809.00           191.52 , 184.00             970.49 , 1126.00      85.38
     8.8              1.34          1.04% , 1.12          905.22 , 809.00           188.16 , 184.00            1141.13 , 1126.00     100.38
    8.81             15.12          0.88% , 0.85          765.95 , 809.00           142.80 , 184.00             955.77 , 1126.00      84.25
    8.81              5.05          1.00% , 0.90          870.40 , 809.00           151.20 , 184.00            1069.17 , 1126.00       94.2
    8.82               0.8          1.03% , 1.03          896.51 , 809.00           173.04 , 184.00            1117.01 , 1126.00      98.47
    8.84             15.08          0.87% , 0.90          757.25 , 809.00           151.20 , 184.00             956.17 , 1126.00      84.55
    8.87              7.99          0.98% , 0.81          852.99 , 809.00           136.08 , 184.00            1036.05 , 1126.00      91.91
    8.87              3.65          1.01% , 0.94          879.10 , 809.00           157.92 , 184.00            1084.89 , 1126.00      96.18
    8.87               0.6          1.04% , 1.07          905.22 , 809.00           179.76 , 184.00            1132.73 , 1126.00     100.46
    8.88             15.14          0.86% , 0.95          748.54 , 809.00           159.60 , 184.00             955.57 , 1126.00      84.86
    8.91              1.44          1.03% , 1.18          896.51 , 809.00           198.24 , 184.00            1142.21 , 1126.00     101.75
    8.92             15.19          0.85% , 1.00          739.84 , 809.00           168.00 , 184.00             954.97 , 1126.00      85.16
    8.93              6.59          0.99% , 0.85          861.70 , 809.00           142.80 , 184.00            1051.77 , 1126.00       93.9
    8.93              2.34          1.02% , 0.98          887.81 , 809.00           164.64 , 184.00            1099.61 , 1126.00      98.17
    8.93              1.49          1.04% , 1.13          905.22 , 809.00           189.84 , 184.00            1142.81 , 1126.00     102.06
    8.95             15.15          0.84% , 1.05          731.14 , 809.00           176.40 , 184.00             955.37 , 1126.00      85.46
    8.96             13.66          0.84% , 1.15          731.14 , 809.00           193.20 , 184.00             972.17 , 1126.00      87.06
    8.98               5.2          1.00% , 0.89          870.40 , 809.00           149.52 , 184.00            1067.49 , 1126.00      95.88
    8.98              0.95          1.03% , 1.02          896.51 , 809.00           171.36 , 184.00            1115.33 , 1126.00     100.15
