Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   18.33              1.92          1.16% , 0.83          504.83 , 425.00           139.44 , 187.00              695.07 , 682.00     127.39
   18.37             17.82          0.83% , 0.88          361.22 , 425.00           147.84 , 187.00              560.47 , 682.00     102.94
   18.38              0.84          1.15% , 0.81          500.48 , 425.00           136.08 , 187.00              687.71 , 682.00      126.4
   18.43              5.05          1.19% , 0.88          517.89 , 425.00           147.84 , 187.00              716.47 , 682.00     132.05
   18.44             17.91          0.81% , 0.93          352.51 , 425.00           156.24 , 187.00              559.87 , 682.00     103.25
   18.45             17.88          0.86% , 0.80          374.27 , 425.00           134.40 , 187.00              560.03 , 682.00     103.33
   18.48              3.98          1.18% , 0.86          513.54 , 425.00           144.48 , 187.00              709.11 , 682.00     131.06
   18.52             17.97          0.84% , 0.85          365.57 , 425.00           142.80 , 187.00              559.43 , 682.00     103.63
   18.53               2.9          1.17% , 0.84          509.18 , 425.00           141.12 , 187.00              701.75 , 682.00     130.06
    18.6             18.06          0.82% , 0.90          356.86 , 425.00           151.20 , 187.00              558.83 , 682.00     103.94
   18.61              1.67          1.16% , 0.82          504.83 , 425.00           137.76 , 187.00              693.39 , 682.00     129.07
   18.64              18.0          0.80% , 0.95          348.16 , 425.00           159.60 , 187.00              559.23 , 682.00     104.24
   18.67              0.59          1.15% , 0.80          500.48 , 425.00           134.40 , 187.00              686.03 , 682.00     128.08
   18.68             18.12          0.85% , 0.82          369.92 , 425.00           137.76 , 187.00              558.39 , 682.00     104.32
   18.71              4.81          1.19% , 0.87          517.89 , 425.00           146.16 , 187.00              714.79 , 682.00     133.73
   18.72             18.07          0.83% , 0.87          361.22 , 425.00           146.16 , 187.00              558.79 , 682.00     104.62
   18.76              3.73          1.18% , 0.85          513.54 , 425.00           142.80 , 187.00              707.43 , 682.00     132.74
    18.8             18.15          0.81% , 0.92          352.51 , 425.00           154.56 , 187.00              558.19 , 682.00     104.93
   18.82              2.65          1.17% , 0.83          509.18 , 425.00           139.44 , 187.00              700.07 , 682.00     131.74
   18.88             18.22          0.84% , 0.84          365.57 , 425.00           141.12 , 187.00              557.75 , 682.00     105.31
    18.9              1.42          1.16% , 0.81          504.83 , 425.00           136.08 , 187.00              691.71 , 682.00     130.75
   18.96             18.31          0.82% , 0.89          356.86 , 425.00           149.52 , 187.00              557.15 , 682.00     105.62
   18.99              4.56          1.19% , 0.86          517.89 , 425.00           144.48 , 187.00              713.11 , 682.00     135.41
    19.0             18.25          0.80% , 0.94          348.16 , 425.00           157.92 , 187.00              557.55 , 682.00     105.92
   19.04             18.37          0.85% , 0.81          369.92 , 425.00           136.08 , 187.00              556.71 , 682.00      106.0
   19.05              3.48          1.18% , 0.84          513.54 , 425.00           141.12 , 187.00              705.75 , 682.00     134.42
   19.08             18.31          0.83% , 0.86          361.22 , 425.00           144.48 , 187.00              557.11 , 682.00      106.3
    19.1               2.4          1.17% , 0.82          509.18 , 425.00           137.76 , 187.00              698.39 , 682.00     133.42
   19.16              18.4          0.81% , 0.91          352.51 , 425.00           152.88 , 187.00              556.51 , 682.00     106.61
   19.19              1.18          1.16% , 0.80          504.83 , 425.00           134.40 , 187.00              690.03 , 682.00     132.43
   19.24             18.46          0.84% , 0.83          365.57 , 425.00           139.44 , 187.00              556.07 , 682.00     106.99
   19.27              4.32          1.19% , 0.85          517.89 , 425.00           142.80 , 187.00              711.43 , 682.00     137.09
   19.32             18.55          0.82% , 0.88          356.86 , 425.00           147.84 , 187.00              555.47 , 682.00      107.3
   19.33              3.24          1.18% , 0.83          513.54 , 425.00           139.44 , 187.00              704.07 , 682.00      136.1
   19.36             18.49          0.80% , 0.93          348.16 , 425.00           156.24 , 187.00              555.87 , 682.00      107.6
   19.39              2.16          1.17% , 0.81          509.18 , 425.00           136.08 , 187.00              696.71 , 682.00      135.1
    19.4             18.62          0.85% , 0.80          369.92 , 425.00           134.40 , 187.00              555.03 , 682.00     107.68
   19.44             18.56          0.83% , 0.85          361.22 , 425.00           142.80 , 187.00              555.43 , 682.00     107.98
   19.52             18.65          0.81% , 0.90          352.51 , 425.00           151.20 , 187.00              554.83 , 682.00     108.29
   19.55              4.07          1.19% , 0.84          517.89 , 425.00           141.12 , 187.00              709.75 , 682.00     138.77
    19.6             18.71          0.84% , 0.82          365.57 , 425.00           137.76 , 187.00              554.39 , 682.00     108.67
   19.62              2.99          1.18% , 0.82          513.54 , 425.00           137.76 , 187.00              702.39 , 682.00     137.78
   19.68              18.8          0.82% , 0.87          356.86 , 425.00           146.16 , 187.00              553.79 , 682.00     108.98
   19.68              1.91          1.17% , 0.80          509.18 , 425.00           134.40 , 187.00              695.03 , 682.00     136.78
   19.72             18.74          0.80% , 0.92          348.16 , 425.00           154.56 , 187.00              554.19 , 682.00     109.28
    19.8              18.8          0.83% , 0.84          361.22 , 425.00           141.12 , 187.00              553.75 , 682.00     109.66
   19.84              3.82          1.19% , 0.83          517.89 , 425.00           139.44 , 187.00              708.07 , 682.00     140.45
   19.88             18.89          0.81% , 0.89          352.51 , 425.00           149.52 , 187.00              553.15 , 682.00     109.97
    19.9              2.74          1.18% , 0.81          513.54 , 425.00           136.08 , 187.00              700.71 , 682.00     139.46
   19.97             18.96          0.84% , 0.81          365.57 , 425.00           136.08 , 187.00              552.71 , 682.00     110.35
   20.04             19.04          0.82% , 0.86          356.86 , 425.00           144.48 , 187.00              552.11 , 682.00     110.66
   20.08             18.99          0.80% , 0.91          348.16 , 425.00           152.88 , 187.00              552.51 , 682.00     110.96
   20.12              3.58          1.19% , 0.82          517.89 , 425.00           137.76 , 187.00              706.39 , 682.00     142.13
   20.17             19.05          0.83% , 0.83          361.22 , 425.00           139.44 , 187.00              552.07 , 682.00     111.34
   20.19               2.5          1.18% , 0.80          513.54 , 425.00           134.40 , 187.00              699.03 , 682.00     141.14
   20.25             19.14          0.81% , 0.88          352.51 , 425.00           147.84 , 187.00              551.47 , 682.00     111.65
   20.33              19.2          0.84% , 0.80          365.57 , 425.00           134.40 , 187.00              551.03 , 682.00     112.03
   20.41             19.29          0.82% , 0.85          356.86 , 425.00           142.80 , 187.00              550.43 , 682.00     112.34
   20.41              3.33          1.19% , 0.81          517.89 , 425.00           136.08 , 187.00              704.71 , 682.00     143.81
   20.45             19.23          0.80% , 0.90          348.16 , 425.00           151.20 , 187.00              550.83 , 682.00     112.64
   20.54              19.3          0.83% , 0.82          361.22 , 425.00           137.76 , 187.00              550.39 , 682.00     113.02
