Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.29              4.09          1.01% , 1.12          439.55 , 432.00           376.32 , 338.00              867.10 , 833.00      45.87
    5.29              0.72          1.05% , 0.95          456.96 , 432.00           319.20 , 338.00              826.98 , 833.00      43.76
     5.3              6.43          0.91% , 0.99          396.03 , 432.00           332.64 , 338.00              779.42 , 833.00      41.33
    5.32              4.07          1.08% , 1.03          470.02 , 432.00           346.08 , 338.00              866.86 , 833.00       46.1
    5.33              6.11          0.90% , 1.01          391.68 , 432.00           339.36 , 338.00              782.14 , 833.00      41.68
    5.34              3.82          0.99% , 1.14          430.85 , 432.00           383.04 , 338.00              864.82 , 833.00      46.19
    5.35              6.36          0.94% , 0.95          409.09 , 432.00           319.20 , 338.00              779.98 , 833.00      41.71
    5.36              4.12          1.05% , 1.07          456.96 , 432.00           359.52 , 338.00              867.30 , 833.00      46.48
    5.36              0.28          1.06% , 0.96          461.31 , 432.00           322.56 , 338.00              835.34 , 833.00      44.75
    5.37              3.81          0.92% , 1.04          400.38 , 432.00           349.44 , 338.00              801.22 , 833.00      43.06
    5.37              5.66          1.00% , 0.89          435.20 , 432.00           299.04 , 338.00              785.82 , 833.00      42.16
     5.4              6.42          0.97% , 0.91          422.14 , 432.00           305.76 , 338.00              779.54 , 833.00       42.1
     5.4              4.17          1.02% , 1.11          443.90 , 432.00           372.96 , 338.00              867.74 , 833.00      46.86
    5.42              1.52          0.94% , 1.07          409.09 , 432.00           359.52 , 338.00              820.30 , 833.00      44.43
    5.42              4.26          1.09% , 1.02          474.37 , 432.00           342.72 , 338.00              868.50 , 833.00      47.09
    5.43              6.51          0.90% , 1.00          391.68 , 432.00           336.00 , 338.00              778.78 , 833.00      42.32
    5.43              1.16          1.07% , 0.97          465.66 , 432.00           325.92 , 338.00              842.70 , 833.00      45.74
    5.44              4.78          1.01% , 0.90          439.55 , 432.00           302.40 , 338.00              793.18 , 833.00      43.15
    5.46              0.65          0.96% , 1.10          417.79 , 432.00           369.60 , 338.00              838.38 , 833.00      45.81
    5.46              4.31          1.06% , 1.06          461.31 , 432.00           356.16 , 338.00              868.94 , 833.00      47.47
    5.49              6.56          0.93% , 0.96          404.74 , 432.00           322.56 , 338.00              778.34 , 833.00       42.7
     5.5              2.94          0.98% , 1.13          426.50 , 432.00           379.68 , 338.00              857.46 , 833.00      47.18
     5.5              4.37          1.03% , 1.10          448.26 , 432.00           369.60 , 338.00              869.38 , 833.00      47.86
     5.5              2.05          1.08% , 0.98          470.02 , 432.00           329.28 , 338.00              850.06 , 833.00      46.74
    5.51               3.9          1.02% , 0.91          443.90 , 432.00           305.76 , 338.00              800.54 , 833.00      44.14
    5.53              4.34          1.10% , 1.01          478.72 , 432.00           339.36 , 338.00              869.14 , 833.00      48.08
    5.54              6.61          0.96% , 0.92          417.79 , 432.00           309.12 , 338.00              777.90 , 833.00      43.09
    5.55              4.42          1.00% , 1.14          435.20 , 432.00           383.04 , 338.00              869.82 , 833.00      48.24
    5.56              4.82          0.91% , 1.03          396.03 , 432.00           346.08 , 338.00              792.86 , 833.00      44.05
    5.56              3.05          1.09% , 0.99          474.37 , 432.00           332.64 , 338.00              858.42 , 833.00      47.73
    5.57              4.39          1.07% , 1.05          465.66 , 432.00           352.80 , 338.00              869.58 , 833.00      48.46
    5.58              2.89          1.03% , 0.92          448.26 , 432.00           309.12 , 338.00              808.90 , 833.00      45.14
    5.59              2.53          0.93% , 1.06          404.74 , 432.00           356.16 , 338.00              811.94 , 833.00      45.42
    5.59              6.67          0.99% , 0.88          430.85 , 432.00           295.68 , 338.00              777.46 , 833.00      43.47
    5.61              4.44          1.04% , 1.09          452.61 , 432.00           366.24 , 338.00              870.02 , 833.00      48.85
    5.62              6.64          0.92% , 0.97          400.38 , 432.00           325.92 , 338.00              777.70 , 833.00       43.7
    5.63              0.24          0.95% , 1.09          413.44 , 432.00           366.24 , 338.00              831.02 , 833.00       46.8
    5.63              3.94          1.10% , 1.00          478.72 , 432.00           336.00 , 338.00              865.78 , 833.00      48.72
    5.65              2.01          1.04% , 0.93          452.61 , 432.00           312.48 , 338.00              816.26 , 833.00      46.13
    5.66               4.5          1.01% , 1.13          439.55 , 432.00           379.68 , 338.00              870.46 , 833.00      49.23
    5.67              6.69          0.95% , 0.93          413.44 , 432.00           312.48 , 338.00              777.26 , 833.00      44.08
    5.67              2.05          0.97% , 1.12          422.14 , 432.00           376.32 , 338.00              850.10 , 833.00      48.18
    5.68              4.47          1.08% , 1.04          470.02 , 432.00           349.44 , 338.00              870.22 , 833.00      49.46
    5.71              4.22          0.99% , 1.15          430.85 , 432.00           386.40 , 338.00              868.18 , 833.00      49.55
    5.72              6.74          0.98% , 0.89          426.50 , 432.00           299.04 , 338.00              776.82 , 833.00      44.46
    5.72              1.13          1.05% , 0.94          456.96 , 432.00           315.84 , 338.00              823.62 , 833.00      47.12
    5.72              4.52          1.05% , 1.08          456.96 , 432.00           362.88 , 338.00              870.66 , 833.00      49.84
    5.73               5.7          0.90% , 1.02          391.68 , 432.00           342.72 , 338.00              785.50 , 833.00      45.04
    5.76              6.84          0.91% , 0.98          396.03 , 432.00           329.28 , 338.00              776.06 , 833.00      44.69
    5.77              3.41          0.92% , 1.05          400.38 , 432.00           352.80 , 338.00              804.58 , 833.00      46.42
    5.77              4.57          1.02% , 1.12          443.90 , 432.00           376.32 , 338.00              871.10 , 833.00      50.22
    5.78              0.12          1.06% , 0.95          461.31 , 432.00           319.20 , 338.00              831.98 , 833.00      48.11
    5.79              4.67          1.09% , 1.03          474.37 , 432.00           346.08 , 338.00              871.86 , 833.00      50.45
     5.8              6.77          0.94% , 0.94          409.09 , 432.00           315.84 , 338.00              776.62 , 833.00      45.07
     5.8              1.12          0.94% , 1.08          409.09 , 432.00           362.88 , 338.00              823.66 , 833.00      47.79
    5.82              6.07          1.00% , 0.88          435.20 , 432.00           295.68 , 338.00              782.46 , 833.00      45.52
    5.83              4.72          1.06% , 1.07          461.31 , 432.00           359.52 , 338.00              872.30 , 833.00      50.83
    5.84              1.05          0.96% , 1.11          417.79 , 432.00           372.96 , 338.00              841.74 , 833.00      49.17
    5.85              0.76          1.07% , 0.96          465.66 , 432.00           322.56 , 338.00              839.34 , 833.00       49.1
    5.86              6.82          0.97% , 0.90          422.14 , 432.00           302.40 , 338.00              776.18 , 833.00      45.46
    5.87              3.34          0.98% , 1.14          426.50 , 432.00           383.04 , 338.00              860.82 , 833.00      50.54
    5.87              4.77          1.03% , 1.11          448.26 , 432.00           372.96 , 338.00              872.74 , 833.00      51.22
    5.89              6.91          0.90% , 0.99          391.68 , 432.00           332.64 , 338.00              775.42 , 833.00      45.68
