Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   11.47              6.21          1.08% , 0.86          470.02 , 438.00           577.92 , 672.00            1099.22 , 1172.00      126.1
   11.47             11.99          1.09% , 1.17          474.37 , 438.00           786.24 , 672.00            1312.54 , 1172.00     150.61
   11.49              4.87          1.10% , 0.87          478.72 , 438.00           584.64 , 672.00            1114.94 , 1172.00     128.08
    11.5             11.11          0.87% , 0.91          378.62 , 438.00           611.52 , 672.00            1041.82 , 1172.00     119.86
    11.5             12.03          1.06% , 1.19          461.31 , 438.00           799.68 , 672.00            1312.98 , 1172.00     150.99
    11.5              3.53          1.12% , 0.88          487.42 , 438.00           591.36 , 672.00            1130.66 , 1172.00     130.06
   11.52              2.27          0.89% , 1.13          387.33 , 438.00           759.36 , 672.00            1198.66 , 1172.00     138.03
   11.52              2.19          1.14% , 0.89          496.13 , 438.00           598.08 , 672.00            1146.38 , 1172.00     132.05
   11.54              0.93          1.16% , 0.90          504.83 , 438.00           604.80 , 672.00            1161.10 , 1172.00     134.03
   11.55             11.14          0.90% , 0.89          391.68 , 438.00           598.08 , 672.00            1041.38 , 1172.00     120.24
   11.55             12.11          1.17% , 1.12          509.18 , 438.00           752.64 , 672.00            1313.94 , 1172.00     151.82
   11.56               1.9          0.84% , 1.09          365.57 , 438.00           732.48 , 672.00            1149.78 , 1172.00     132.91
   11.56              0.41          1.18% , 0.91          513.54 , 438.00           611.52 , 672.00            1176.82 , 1172.00     136.02
   11.57              7.36          0.95% , 1.18          413.44 , 438.00           792.96 , 672.00            1258.26 , 1172.00     145.52
   11.58             12.15          1.14% , 1.14          496.13 , 438.00           766.08 , 672.00            1314.38 , 1172.00     152.21
   11.59             11.18          0.93% , 0.87          404.74 , 438.00           584.64 , 672.00            1040.94 , 1172.00     120.62
   11.61              3.19          0.90% , 1.14          391.68 , 438.00           766.08 , 672.00            1209.38 , 1172.00      140.4
   11.61             12.19          1.11% , 1.16          483.07 , 438.00           779.52 , 672.00            1314.82 , 1172.00     152.59
   11.63             11.22          0.96% , 0.85          417.79 , 438.00           571.20 , 672.00            1040.50 , 1172.00     121.01
   11.64             12.14          1.08% , 1.18          470.02 , 438.00           792.96 , 672.00            1314.26 , 1172.00     152.98
   11.65              8.27          0.96% , 1.19          417.79 , 438.00           799.68 , 672.00            1268.98 , 1172.00     147.89
   11.66              0.98          0.85% , 1.10          369.92 , 438.00           739.20 , 672.00            1160.50 , 1172.00     135.28
   11.67             11.26          0.99% , 0.83          430.85 , 438.00           557.76 , 672.00            1040.06 , 1172.00     121.39
   11.68             11.26          0.82% , 0.94          356.86 , 438.00           631.68 , 672.00            1039.98 , 1172.00     121.46
   11.69             12.22          1.19% , 1.11          517.89 , 438.00           745.92 , 672.00            1315.22 , 1172.00     153.81
    11.7              5.07          0.80% , 1.06          348.16 , 438.00           712.32 , 672.00            1112.62 , 1172.00     130.16
    11.7               4.1          0.91% , 1.15          396.03 , 438.00           772.80 , 672.00            1220.10 , 1172.00     142.77
   11.72              11.3          0.85% , 0.92          369.92 , 438.00           618.24 , 672.00            1039.54 , 1172.00     121.84
   11.72             12.26          1.16% , 1.13          504.83 , 438.00           759.36 , 672.00            1315.66 , 1172.00     154.19
   11.74              0.02          0.86% , 1.11          374.27 , 438.00           745.92 , 672.00            1172.22 , 1172.00     137.65
   11.74              12.3          1.13% , 1.15          491.78 , 438.00           772.80 , 672.00            1316.10 , 1172.00     154.58
   11.75             11.06          1.01% , 0.82          439.55 , 438.00           551.04 , 672.00            1042.34 , 1172.00     122.51
   11.76             11.34          0.88% , 0.90          382.98 , 438.00           604.80 , 672.00            1039.10 , 1172.00     122.22
   11.77              9.72          1.03% , 0.83          448.26 , 438.00           557.76 , 672.00            1058.06 , 1172.00      124.5
   11.77             12.33          1.10% , 1.17          478.72 , 438.00           786.24 , 672.00            1316.54 , 1172.00     154.96
   11.78               5.1          0.92% , 1.16          400.38 , 438.00           779.52 , 672.00            1231.82 , 1172.00     145.14
   11.79              8.47          1.05% , 0.84          456.96 , 438.00           564.48 , 672.00            1072.78 , 1172.00     126.48
    11.8              4.15          0.81% , 1.07          352.51 , 438.00           719.04 , 672.00            1123.34 , 1172.00     132.53
    11.8             11.38          0.91% , 0.88          396.03 , 438.00           591.36 , 672.00            1038.66 , 1172.00     122.61
    11.8              7.12          1.07% , 0.85          465.66 , 438.00           571.20 , 672.00            1088.50 , 1172.00     128.46
    11.8             12.37          1.07% , 1.19          465.66 , 438.00           799.68 , 672.00            1316.98 , 1172.00     155.34
   11.81              5.78          1.09% , 0.86          474.37 , 438.00           577.92 , 672.00            1104.22 , 1172.00     130.45
   11.82              4.44          1.11% , 0.87          483.07 , 438.00           584.64 , 672.00            1119.94 , 1172.00     132.43
   11.84              0.93          0.87% , 1.12          378.62 , 438.00           752.64 , 672.00            1182.94 , 1172.00     140.02
   11.84             11.33          0.94% , 0.86          409.09 , 438.00           577.92 , 672.00            1039.22 , 1172.00     122.99
   11.85              3.19          1.13% , 0.88          491.78 , 438.00           591.36 , 672.00            1134.66 , 1172.00     134.42
   11.85             12.45          1.18% , 1.12          513.54 , 438.00           752.64 , 672.00            1317.94 , 1172.00     156.18
   11.86              1.84          1.15% , 0.89          500.48 , 438.00           598.08 , 672.00            1150.38 , 1172.00      136.4
   11.87              6.02          0.93% , 1.17          404.74 , 438.00           786.24 , 672.00            1242.54 , 1172.00      147.5
   11.87               0.5          1.17% , 0.90          509.18 , 438.00           604.80 , 672.00            1166.10 , 1172.00     138.38
   11.88             11.37          0.80% , 0.95          348.16 , 438.00           638.40 , 672.00            1038.70 , 1172.00     123.44
   11.88             11.37          0.97% , 0.84          422.14 , 438.00           564.48 , 672.00            1038.78 , 1172.00     123.38
   11.88             12.49          1.15% , 1.14          500.48 , 438.00           766.08 , 672.00            1318.38 , 1172.00     156.56
   11.89              3.24          0.82% , 1.08          356.86 , 438.00           725.76 , 672.00            1134.06 , 1172.00      134.9
   11.89              0.75          1.19% , 0.91          517.89 , 438.00           611.52 , 672.00            1180.82 , 1172.00     140.37
    11.9             12.53          1.12% , 1.16          487.42 , 438.00           779.52 , 672.00            1318.82 , 1172.00     156.94
   11.92              11.4          1.00% , 0.82          435.20 , 438.00           551.04 , 672.00            1038.34 , 1172.00     123.76
   11.93             11.41          0.83% , 0.93          361.22 , 438.00           624.96 , 672.00            1038.26 , 1172.00     123.82
   11.93              1.85          0.88% , 1.13          382.98 , 438.00           759.36 , 672.00            1193.66 , 1172.00     142.38
   11.93             12.56          1.09% , 1.18          474.37 , 438.00           792.96 , 672.00            1319.26 , 1172.00     157.33
   11.95              7.02          0.94% , 1.18          409.09 , 438.00           792.96 , 672.00            1254.26 , 1172.00     149.87
   11.97             11.45          0.86% , 0.91          374.27 , 438.00           611.52 , 672.00            1037.82 , 1172.00     124.21
   11.98              2.24          0.83% , 1.09          361.22 , 438.00           732.48 , 672.00            1145.78 , 1172.00     137.26
    12.0             12.68          1.17% , 1.13          509.18 , 438.00           759.36 , 672.00            1320.66 , 1172.00     158.54
   12.01             11.49          0.89% , 0.89          387.33 , 438.00           598.08 , 672.00            1037.38 , 1172.00     124.59
   12.01              2.85          0.89% , 1.14          387.33 , 438.00           766.08 , 672.00            1205.38 , 1172.00     144.75
   12.03              7.93          0.95% , 1.19          413.44 , 438.00           799.68 , 672.00            1264.98 , 1172.00     152.24
   12.03             12.72          1.14% , 1.15          496.13 , 438.00           772.80 , 672.00            1321.10 , 1172.00     158.93
   12.05             11.52          0.92% , 0.87          400.38 , 438.00           584.64 , 672.00            1036.94 , 1172.00     124.98
   12.06             12.76          1.11% , 1.17          483.07 , 438.00           786.24 , 672.00            1321.54 , 1172.00     159.31
   12.07              1.32          0.84% , 1.10          365.57 , 438.00           739.20 , 672.00            1156.50 , 1172.00     139.63
