Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.02               2.9          0.96% , 0.87        1671.17 , 1638.00           584.64 , 667.00            2301.89 , 2237.00     115.53
    5.03              7.33          0.99% , 0.94        1723.39 , 1638.00           631.68 , 667.00            2400.93 , 2237.00     120.71
    5.05              5.62          0.91% , 1.09        1584.13 , 1638.00           732.48 , 667.00            2362.73 , 2237.00     119.35
    5.06              10.7          1.01% , 1.00        1758.21 , 1638.00           672.00 , 667.00            2476.25 , 2237.00     125.21
    5.07              0.01          0.90% , 0.93        1566.72 , 1638.00           624.96 , 667.00            2237.21 , 2237.00     113.32
    5.07             10.71          0.96% , 1.13        1671.17 , 1638.00           759.36 , 667.00            2476.61 , 2237.00     125.53
    5.09              7.28          0.92% , 1.12        1601.54 , 1638.00           752.64 , 667.00            2399.89 , 2237.00      122.1
    5.12              0.05          0.88% , 0.98        1531.90 , 1638.00           658.56 , 667.00            2235.81 , 2237.00     114.54
    5.12              8.94          0.93% , 1.15        1618.94 , 1638.00           772.80 , 667.00            2437.05 , 2237.00     124.86
    5.12              4.26          0.97% , 0.89        1688.58 , 1638.00           598.08 , 667.00            2332.33 , 2237.00      119.5
    5.12             10.73          0.98% , 1.08        1705.98 , 1638.00           725.76 , 667.00            2477.01 , 2237.00     126.74
    5.13              8.69          1.00% , 0.96        1740.80 , 1638.00           645.12 , 667.00            2431.37 , 2237.00     124.68
    5.14              0.07          0.93% , 0.85        1618.94 , 1638.00           571.20 , 667.00            2235.45 , 2237.00     114.86
    5.16             10.65          0.94% , 1.18        1636.35 , 1638.00           792.96 , 667.00            2475.21 , 2237.00     127.61
    5.16             10.79          1.00% , 1.03        1740.80 , 1638.00           692.16 , 667.00            2478.41 , 2237.00     127.96
    5.18             10.81          0.95% , 1.16        1653.76 , 1638.00           779.52 , 667.00            2478.77 , 2237.00     128.28
    5.19              0.09          0.91% , 0.90        1584.13 , 1638.00           604.80 , 667.00            2235.05 , 2237.00     116.07
    5.22              0.85          0.88% , 1.01        1531.90 , 1638.00           678.72 , 667.00            2255.97 , 2237.00     117.82
    5.22               1.2          0.95% , 0.84        1653.76 , 1638.00           564.48 , 667.00            2263.73 , 2237.00     118.28
    5.22             10.87          0.97% , 1.11        1688.58 , 1638.00           745.92 , 667.00            2480.17 , 2237.00      129.5
    5.22             10.09          1.01% , 0.98        1758.21 , 1638.00           658.56 , 667.00            2462.81 , 2237.00     128.65
    5.23              5.62          0.98% , 0.91        1705.98 , 1638.00           611.52 , 667.00            2362.77 , 2237.00     123.46
    5.25              0.15          0.89% , 0.95        1549.31 , 1638.00           638.40 , 667.00            2233.65 , 2237.00     117.29
    5.26              2.55          0.89% , 1.04        1549.31 , 1638.00           698.88 , 667.00            2294.13 , 2237.00     120.57
    5.27              0.17          0.94% , 0.82        1636.35 , 1638.00           551.04 , 667.00            2233.29 , 2237.00     117.61
    5.27             10.93          0.99% , 1.06        1723.39 , 1638.00           712.32 , 667.00            2481.57 , 2237.00     130.71
    5.29              4.22          0.90% , 1.07        1566.72 , 1638.00           719.04 , 667.00            2331.29 , 2237.00     123.32
    5.31              11.0          1.01% , 1.01        1758.21 , 1638.00           678.72 , 667.00            2482.97 , 2237.00     131.93
    5.32              5.92          0.91% , 1.10        1584.13 , 1638.00           739.20 , 667.00            2369.45 , 2237.00     126.07
    5.32              0.23          0.92% , 0.87        1601.54 , 1638.00           584.64 , 667.00            2231.89 , 2237.00     118.82
    5.32              7.03          0.99% , 0.93        1723.39 , 1638.00           624.96 , 667.00            2394.21 , 2237.00     127.43
    5.33               2.6          0.96% , 0.86        1671.17 , 1638.00           577.92 , 667.00            2295.17 , 2237.00     122.25
    5.33             11.01          0.96% , 1.14        1671.17 , 1638.00           766.08 , 667.00            2483.33 , 2237.00     132.25
    5.35              7.58          0.92% , 1.13        1601.54 , 1638.00           759.36 , 667.00            2406.61 , 2237.00     128.82
    5.37             11.03          0.98% , 1.09        1705.98 , 1638.00           732.48 , 667.00            2483.73 , 2237.00     133.46
    5.38              0.29          0.90% , 0.92        1566.72 , 1638.00           618.24 , 667.00            2230.49 , 2237.00     120.04
    5.38              9.24          0.93% , 1.16        1618.94 , 1638.00           779.52 , 667.00            2443.77 , 2237.00     131.58
    5.41             10.95          0.94% , 1.19        1636.35 , 1638.00           799.68 , 667.00            2481.93 , 2237.00     134.33
    5.42             11.09          1.00% , 1.04        1740.80 , 1638.00           698.88 , 667.00            2485.13 , 2237.00     134.68
    5.42              8.39          1.00% , 0.95        1740.80 , 1638.00           638.40 , 667.00            2424.65 , 2237.00      131.4
    5.43             11.11          0.95% , 1.17        1653.76 , 1638.00           786.24 , 667.00            2485.49 , 2237.00      135.0
    5.43              3.96          0.97% , 0.88        1688.58 , 1638.00           591.36 , 667.00            2325.61 , 2237.00     126.22
    5.44              0.35          0.88% , 0.97        1531.90 , 1638.00           651.84 , 667.00            2229.09 , 2237.00     121.26
    5.45              0.37          0.93% , 0.84        1618.94 , 1638.00           564.48 , 667.00            2228.73 , 2237.00     121.58
    5.48             11.17          0.97% , 1.12        1688.58 , 1638.00           752.64 , 667.00            2486.89 , 2237.00     136.22
     5.5              1.15          0.88% , 1.02        1531.90 , 1638.00           685.44 , 667.00            2262.69 , 2237.00     124.54
    5.51              0.39          0.91% , 0.89        1584.13 , 1638.00           598.08 , 667.00            2228.33 , 2237.00     122.79
    5.51              9.79          1.01% , 0.97        1758.21 , 1638.00           651.84 , 667.00            2456.09 , 2237.00     135.37
    5.52             11.23          0.99% , 1.07        1723.39 , 1638.00           719.04 , 667.00            2488.29 , 2237.00     137.43
    5.53              2.85          0.89% , 1.05        1549.31 , 1638.00           705.60 , 667.00            2300.85 , 2237.00     127.29
    5.53              5.32          0.98% , 0.90        1705.98 , 1638.00           604.80 , 667.00            2356.05 , 2237.00     130.18
    5.54              0.89          0.95% , 0.83        1653.76 , 1638.00           557.76 , 667.00            2257.01 , 2237.00      125.0
    5.56              4.52          0.90% , 1.08        1566.72 , 1638.00           725.76 , 667.00            2338.01 , 2237.00     130.04
    5.57              0.45          0.89% , 0.94        1549.31 , 1638.00           631.68 , 667.00            2226.93 , 2237.00     124.01
    5.57              11.3          1.01% , 1.02        1758.21 , 1638.00           685.44 , 667.00            2489.69 , 2237.00     138.65
    5.58              0.47          0.94% , 0.81        1636.35 , 1638.00           544.32 , 667.00            2226.57 , 2237.00     124.33
    5.58             11.31          0.96% , 1.15        1671.17 , 1638.00           772.80 , 667.00            2490.05 , 2237.00     138.97
    5.59              6.22          0.91% , 1.11        1584.13 , 1638.00           745.92 , 667.00            2376.17 , 2237.00     132.79
     5.6             11.15          1.02% , 0.99        1775.62 , 1638.00           665.28 , 667.00            2486.53 , 2237.00     139.34
    5.62              7.88          0.92% , 1.14        1601.54 , 1638.00           766.08 , 667.00            2413.33 , 2237.00     135.54
    5.62              6.73          0.99% , 0.92        1723.39 , 1638.00           618.24 , 667.00            2387.49 , 2237.00     134.15
    5.63              0.51          0.87% , 0.99        1514.50 , 1638.00           665.28 , 667.00            2225.53 , 2237.00     125.22
    5.63             11.33          0.98% , 1.10        1705.98 , 1638.00           739.20 , 667.00            2490.45 , 2237.00     140.18
    5.64              0.53          0.92% , 0.86        1601.54 , 1638.00           577.92 , 667.00            2225.17 , 2237.00     125.54
    5.64              9.54          0.93% , 1.17        1618.94 , 1638.00           786.24 , 667.00            2450.49 , 2237.00      138.3
    5.64               2.3          0.96% , 0.85        1671.17 , 1638.00           571.20 , 667.00            2288.45 , 2237.00     128.97
    5.67             11.39          1.00% , 1.05        1740.80 , 1638.00           705.60 , 667.00            2491.85 , 2237.00      141.4
    5.69             11.41          0.95% , 1.18        1653.76 , 1638.00           792.96 , 667.00            2492.21 , 2237.00     141.72
     5.7              0.59          0.90% , 0.91        1566.72 , 1638.00           611.52 , 667.00            2223.77 , 2237.00     126.76
    5.71              8.09          1.00% , 0.94        1740.80 , 1638.00           631.68 , 667.00            2417.93 , 2237.00     138.12
    5.72             11.46          1.02% , 1.00        1775.62 , 1638.00           672.00 , 667.00            2493.25 , 2237.00     142.62
    5.73              3.66          0.97% , 0.87        1688.58 , 1638.00           584.64 , 667.00            2318.89 , 2237.00     132.94
    5.73             11.47          0.97% , 1.13        1688.58 , 1638.00           759.36 , 667.00            2493.61 , 2237.00     142.94
    5.76              0.21          0.87% , 1.00        1514.50 , 1638.00           672.00 , 667.00            2232.25 , 2237.00      128.5
    5.76              0.65          0.88% , 0.96        1531.90 , 1638.00           645.12 , 667.00            2222.37 , 2237.00     127.98
    5.77              0.67          0.93% , 0.83        1618.94 , 1638.00           557.76 , 667.00            2222.01 , 2237.00      128.3
    5.78              1.45          0.88% , 1.03        1531.90 , 1638.00           692.16 , 667.00            2269.41 , 2237.00     131.26
    5.78             11.53          0.99% , 1.08        1723.39 , 1638.00           725.76 , 667.00            2495.01 , 2237.00     144.15
     5.8              9.49          1.01% , 0.96        1758.21 , 1638.00           645.12 , 667.00            2449.37 , 2237.00     142.09
    5.81              3.15          0.89% , 1.06        1549.31 , 1638.00           712.32 , 667.00            2307.57 , 2237.00     134.01
    5.82              11.6          1.01% , 1.03        1758.21 , 1638.00           692.16 , 667.00            2496.41 , 2237.00     145.37
