Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.52              1.72          1.06% , 0.92          922.62 , 833.00           618.24 , 664.00            1588.83 , 1562.00     135.38
    8.52              8.11          1.09% , 1.03          948.74 , 833.00           692.16 , 664.00            1688.75 , 1562.00      143.9
    8.53              8.85          0.87% , 0.92          757.25 , 833.00           618.24 , 664.00            1423.83 , 1562.00     121.51
    8.54              8.14          0.99% , 1.16          861.70 , 833.00           779.52 , 664.00            1689.11 , 1562.00     144.22
    8.55              0.01          0.89% , 1.10          774.66 , 833.00           739.20 , 664.00            1561.79 , 1562.00     133.54
    8.56              8.58          0.96% , 0.81          835.58 , 833.00           544.32 , 664.00            1427.91 , 1562.00     122.26
    8.56              8.17          1.06% , 1.07          922.62 , 833.00           719.04 , 664.00            1689.63 , 1562.00     144.66
    8.56              2.72          1.07% , 0.93          931.33 , 833.00           624.96 , 664.00            1604.55 , 1562.00     137.37
    8.58              2.39          0.87% , 1.07          757.25 , 833.00           719.04 , 664.00            1524.63 , 1562.00     130.79
    8.59               8.9          0.90% , 0.88          783.36 , 833.00           591.36 , 664.00            1422.95 , 1562.00     122.28
     8.6              8.23          1.03% , 1.11          896.51 , 833.00           745.92 , 664.00            1690.51 , 1562.00     145.43
    8.61              4.84          0.85% , 1.04          739.84 , 833.00           698.88 , 664.00            1486.47 , 1562.00     128.04
    8.61              7.58          0.97% , 0.82          844.29 , 833.00           551.04 , 664.00            1443.63 , 1562.00     124.25
    8.61              3.67          1.08% , 0.94          940.03 , 833.00           631.68 , 664.00            1619.27 , 1562.00     139.35
    8.63              8.94          0.83% , 0.97          722.43 , 833.00           651.84 , 664.00            1422.43 , 1562.00     122.73
    8.63              8.26          1.10% , 1.02          957.44 , 833.00           685.44 , 664.00            1691.03 , 1562.00     145.88
    8.64              7.21          0.83% , 1.01          722.43 , 833.00           678.72 , 664.00            1449.31 , 1562.00     125.29
    8.64              8.28          1.00% , 1.15          870.40 , 833.00           772.80 , 664.00            1691.39 , 1562.00      146.2
    8.64              4.67          1.09% , 0.95          948.74 , 833.00           638.40 , 664.00            1634.99 , 1562.00     141.34
    8.65              8.96          0.93% , 0.84          809.47 , 833.00           564.48 , 664.00            1422.07 , 1562.00     123.05
    8.66              6.25          0.94% , 1.18          818.18 , 833.00           792.96 , 664.00            1659.55 , 1562.00     143.78
    8.66              6.64          0.98% , 0.83          852.99 , 833.00           557.76 , 664.00            1458.35 , 1562.00     126.23
    8.67              8.32          1.07% , 1.06          931.33 , 833.00           712.32 , 664.00            1691.91 , 1562.00     146.65
    8.68              8.34          0.97% , 1.19          844.29 , 833.00           799.68 , 664.00            1692.27 , 1562.00     146.97
    8.68              5.68          1.10% , 0.96          957.44 , 833.00           645.12 , 664.00            1650.71 , 1562.00     143.32
    8.69              8.99          0.86% , 0.93          748.54 , 833.00           624.96 , 664.00            1421.55 , 1562.00      123.5
     8.7               3.8          0.92% , 1.15          800.77 , 833.00           772.80 , 664.00            1621.39 , 1562.00     141.03
     8.7              5.63          0.99% , 0.84          861.70 , 833.00           564.48 , 664.00            1474.07 , 1562.00     128.22
    8.71              8.37          1.04% , 1.10          905.22 , 833.00           739.20 , 664.00            1692.79 , 1562.00     147.42
    8.72              6.69          1.11% , 0.97          966.14 , 833.00           651.84 , 664.00            1666.43 , 1562.00      145.3
    8.73              1.42          0.90% , 1.12          783.36 , 833.00           752.64 , 664.00            1584.23 , 1562.00     138.28
    8.73              8.41          1.11% , 1.01          966.14 , 833.00           678.72 , 664.00            1693.31 , 1562.00     147.86
    8.74              4.62          1.00% , 0.85          870.40 , 833.00           571.20 , 664.00            1489.79 , 1562.00      130.2
    8.75              9.05          0.89% , 0.89          774.66 , 833.00           598.08 , 664.00            1420.67 , 1562.00     124.26
    8.75              8.43          1.01% , 1.14          879.10 , 833.00           766.08 , 664.00            1693.67 , 1562.00     148.18
    8.76              7.63          1.12% , 0.98          974.85 , 833.00           658.56 , 664.00            1681.15 , 1562.00     147.29
    8.77              1.02          0.88% , 1.09          765.95 , 833.00           732.48 , 664.00            1546.07 , 1562.00     135.53
    8.78              9.08          0.82% , 0.98          713.73 , 833.00           658.56 , 664.00            1420.15 , 1562.00     124.71
    8.78              3.62          1.01% , 0.86          879.10 , 833.00           577.92 , 664.00            1505.51 , 1562.00     132.18
    8.78               8.4          1.08% , 1.05          940.03 , 833.00           705.60 , 664.00            1693.19 , 1562.00     148.63
     8.8               3.4          0.86% , 1.06          748.54 , 833.00           712.32 , 664.00            1508.91 , 1562.00     132.78
     8.8              8.42          0.98% , 1.18          852.99 , 833.00           792.96 , 664.00            1693.55 , 1562.00     148.95
    8.81               9.1          0.92% , 0.85          800.77 , 833.00           571.20 , 664.00            1419.79 , 1562.00     125.03
    8.82              8.46          1.05% , 1.09          913.92 , 833.00           732.48 , 664.00            1694.07 , 1562.00      149.4
    8.83              5.78          0.84% , 1.03          731.14 , 833.00           692.16 , 664.00            1471.75 , 1562.00     130.02
    8.83              2.67          1.02% , 0.87          887.81 , 833.00           584.64 , 664.00            1520.23 , 1562.00     134.17
    8.84              9.14          0.85% , 0.94          739.84 , 833.00           631.68 , 664.00            1419.27 , 1562.00     125.48
    8.84              8.49          1.12% , 1.00          974.85 , 833.00           672.00 , 664.00            1694.59 , 1562.00     149.85
    8.86              8.51          1.02% , 1.13          887.81 , 833.00           759.36 , 664.00            1694.95 , 1562.00     150.17
    8.86              1.67          1.03% , 0.88          896.51 , 833.00           591.36 , 664.00            1535.95 , 1562.00     136.15
    8.87              5.24          0.93% , 1.17          809.47 , 833.00           786.24 , 664.00            1643.83 , 1562.00     145.77
    8.87              9.16          0.95% , 0.81          826.88 , 833.00           544.32 , 664.00            1418.91 , 1562.00      125.8
    8.88              8.22          0.82% , 1.00          713.73 , 833.00           672.00 , 664.00            1433.59 , 1562.00     127.27
    8.88              8.54          1.09% , 1.04          948.74 , 833.00           698.88 , 664.00            1695.47 , 1562.00     150.62
     8.9              9.19          0.88% , 0.90          765.95 , 833.00           604.80 , 664.00            1418.39 , 1562.00     126.25
     8.9              2.86          0.91% , 1.14          792.06 , 833.00           766.08 , 664.00            1606.67 , 1562.00     143.02
     8.9              8.57          0.99% , 1.17          861.70 , 833.00           786.24 , 664.00            1695.83 , 1562.00     150.94
     8.9              0.66          1.04% , 0.89          905.22 , 833.00           598.08 , 664.00            1551.67 , 1562.00     138.14
    8.92               8.6          1.06% , 1.08          922.62 , 833.00           725.76 , 664.00            1696.35 , 1562.00     151.38
    8.94              0.42          0.89% , 1.11          774.66 , 833.00           745.92 , 664.00            1568.51 , 1562.00     140.26
    8.95              9.19          0.91% , 0.86          792.06 , 833.00           577.92 , 664.00            1418.51 , 1562.00     127.02
    8.95              0.28          1.05% , 0.90          913.92 , 833.00           604.80 , 664.00            1566.39 , 1562.00     140.12
    8.95              8.63          1.13% , 0.99          983.55 , 833.00           665.28 , 664.00            1696.87 , 1562.00     151.83
    8.96              8.66          1.03% , 1.12          896.51 , 833.00           752.64 , 664.00            1697.23 , 1562.00     152.15
    8.98              1.96          0.87% , 1.08          757.25 , 833.00           725.76 , 664.00            1531.35 , 1562.00     137.51
    8.98              1.29          1.06% , 0.91          922.62 , 833.00           611.52 , 664.00            1582.11 , 1562.00      142.1
    8.99              9.22          0.84% , 0.95          731.14 , 833.00           638.40 , 664.00            1417.99 , 1562.00     127.46
    8.99              8.69          1.10% , 1.03          957.44 , 833.00           692.16 , 664.00            1697.75 , 1562.00      152.6
    9.01              9.24          0.94% , 0.82          818.18 , 833.00           551.04 , 664.00            1417.63 , 1562.00     127.78
    9.01              8.71          1.00% , 1.16          870.40 , 833.00           779.52 , 664.00            1698.11 , 1562.00     152.92
    9.02              4.41          0.85% , 1.05          739.84 , 833.00           705.60 , 664.00            1493.19 , 1562.00     134.76
